Outlet_ID,Trade_Spend_LKR
OUT_01251,73.27
OUT_01252,80.59
OUT_01253,1319.35
OUT_01254,102.62
OUT_01255,102.33
OUT_01256,66.83
OUT_01257,122.81
OUT_01258,303.87
OUT_01259,142.48
OUT_01260,213.97
OUT_01261,149.81
OUT_01262,1063.32
OUT_01263,1201.01
OUT_01264,65.17
OUT_01265,185.7
OUT_01266,153.33
OUT_01267,693.78
OUT_01268,262.26
OUT_01269,50.83
OUT_01270,965.11
OUT_01271,77.5
OUT_01272,197.04
OUT_01273,1398.62
OUT_01274,66.56
OUT_01275,788.24
OUT_01276,163.99
OUT_01277,166.67
OUT_01278,73.54
OUT_01279,245.29
OUT_01280,1356.99
OUT_01281,205.15
OUT_01282,354.79
OUT_01283,159.76
OUT_01284,166.8
OUT_01285,75.38
OUT_01286,157.24
OUT_01287,1367.03
OUT_01288,1398.81
OUT_01289,143.67
OUT_01290,215.49
OUT_01291,1745.12
OUT_01292,1075.24
OUT_01293,179.62
OUT_01294,106.57
OUT_01295,190.74
OUT_01296,964.34
OUT_01297,155.25
OUT_01298,205.35
OUT_01299,3084.27
OUT_01300,146.93
OUT_01301,90.55
OUT_01302,82.91
OUT_01303,1308.84
OUT_01304,1311.26
OUT_01305,73.52
OUT_01306,246.56
OUT_01307,168.74
OUT_01308,113.94
OUT_01309,519.24
OUT_01310,914.96
OUT_01311,922.31
OUT_01312,801.55
OUT_01313,164.73
OUT_01314,290.67
OUT_01315,134.82
OUT_01316,3230.64
OUT_01317,149.76
OUT_01318,116.5
OUT_01319,1374.61
OUT_01320,176.85
OUT_01321,135.78
OUT_01322,72.37
OUT_01323,407.95
OUT_01324,138.07
OUT_01325,345.82
OUT_01326,50.41
OUT_01327,79.0
OUT_01328,102.87
OUT_01329,71.17
OUT_01330,116.59
OUT_01331,1289.69
OUT_01332,155.08
OUT_01333,849.12
OUT_01334,268.51
OUT_01335,137.41
OUT_01336,492.67
OUT_01337,966.68
OUT_01338,1419.15
OUT_01339,102.47
OUT_01340,736.49
OUT_01341,115.74
OUT_01342,309.48
OUT_01343,536.0
OUT_01344,823.68
OUT_01345,307.15
OUT_01346,144.89
OUT_01347,245.72
OUT_01348,176.08
OUT_01349,84.34
OUT_01350,248.0
OUT_01351,144.88
OUT_01352,995.8
OUT_01353,82.19
OUT_01354,132.71
OUT_01355,872.22
OUT_01356,144.25
OUT_01357,148.96
OUT_01358,310.9
OUT_01359,87.1
OUT_01360,174.4
OUT_01361,1335.86
OUT_01362,4999.75
OUT_01363,99.15
OUT_01364,256.02
OUT_01365,180.44
OUT_01366,435.5
OUT_01367,235.24
OUT_01368,50.8
OUT_01369,1268.68
OUT_01370,90.64
OUT_01371,189.48
OUT_01372,132.93
OUT_01373,196.18
OUT_01374,276.74
OUT_01375,1075.53
OUT_01376,3804.1
OUT_01377,166.89
OUT_01378,128.08
OUT_01379,163.35
OUT_01380,187.26
OUT_01381,137.14
OUT_01382,1312.92
OUT_01383,221.06
OUT_01384,66.51
OUT_01385,263.91
OUT_01386,207.27
OUT_01387,183.39
OUT_01388,238.48
OUT_01389,893.74
OUT_01390,64.17
OUT_01391,1753.76
OUT_01392,145.1
OUT_01393,1131.35
OUT_01394,159.34
OUT_01395,72.26
OUT_01396,502.53
OUT_01397,135.37
OUT_01398,293.47
OUT_01399,91.89
OUT_01400,1315.19
OUT_01401,194.38
OUT_01402,81.56
OUT_01403,235.97
OUT_01404,62.77
OUT_01405,377.5
OUT_01406,129.2
OUT_01407,956.08
OUT_01408,322.54
OUT_01409,1129.47
OUT_01410,1070.8
OUT_01411,1147.27
OUT_01412,184.62
OUT_01413,152.73
OUT_01414,83.79
OUT_01415,121.68
OUT_01416,85.72
OUT_01417,124.66
OUT_01418,147.47
OUT_01419,110.48
OUT_01420,1089.84
OUT_01421,81.24
OUT_01422,99.18
OUT_01423,154.13
OUT_01424,4999.75
OUT_01425,216.11
OUT_01426,996.3
OUT_01427,100.1
OUT_01428,211.37
OUT_01429,939.51
OUT_01430,165.61
OUT_01431,141.09
OUT_01432,185.01
OUT_01433,97.16
OUT_01434,66.62
OUT_01435,301.43
OUT_01436,290.44
OUT_01437,1596.14
OUT_01438,95.1
OUT_01439,293.13
OUT_01440,4999.75
OUT_01441,153.86
OUT_01442,365.52
OUT_01443,57.72
OUT_01444,253.86
OUT_01445,230.77
OUT_01446,141.15
OUT_01447,781.12
OUT_01448,179.67
OUT_01449,341.73
OUT_01450,118.7
OUT_01451,193.91
OUT_01452,1192.92
OUT_01453,912.32
OUT_01454,108.42
OUT_01455,141.16
OUT_01456,116.65
OUT_01457,102.85
OUT_01458,467.94
OUT_01459,1116.52
OUT_01460,507.42
OUT_01461,682.53
OUT_01462,880.06
OUT_01463,79.76
OUT_01464,60.17
OUT_01465,83.06
OUT_01466,165.17
OUT_01467,211.86
OUT_01468,905.65
OUT_01469,130.2
OUT_01470,194.97
OUT_01471,4362.26
OUT_01472,4054.17
OUT_01473,1277.34
OUT_01474,608.22
OUT_01475,60.37
OUT_01476,280.0
OUT_01477,143.23
OUT_01478,1464.54
OUT_01479,107.71
OUT_01480,101.84
OUT_01481,986.38
OUT_01482,1319.52
OUT_01483,124.61
OUT_01484,63.71
OUT_01485,936.35
OUT_01486,79.73
OUT_01487,102.02
OUT_01488,197.25
OUT_01489,114.02
OUT_01490,199.88
OUT_01491,140.79
OUT_01492,109.5
OUT_01493,122.79
OUT_01494,161.47
OUT_01495,162.08
OUT_01496,214.05
OUT_01497,228.37
OUT_01498,256.09
OUT_01499,212.95
OUT_01500,1589.81
OUT_01501,154.55
OUT_01502,136.14
OUT_01503,1110.73
OUT_01504,331.94
OUT_01505,2930.7
OUT_01506,1196.93
OUT_01507,835.18
OUT_01508,65.11
OUT_01509,152.33
OUT_01510,269.09
OUT_01511,628.05
OUT_01512,165.33
OUT_01513,519.64
OUT_01514,3546.69
OUT_01515,82.81
OUT_01516,72.52
OUT_01517,538.88
OUT_01518,169.45
OUT_01519,900.65
OUT_01520,1719.72
OUT_01521,92.74
OUT_01522,96.27
OUT_01523,133.43
OUT_01524,139.51
OUT_01525,136.32
OUT_01526,146.33
OUT_01527,1264.8
OUT_01528,1654.71
OUT_01529,52.98
OUT_01530,144.48
OUT_01531,643.53
OUT_01532,1427.5
OUT_01533,146.05
OUT_01534,88.68
OUT_01535,116.92
OUT_01536,45.54
OUT_01537,82.06
OUT_01538,63.07
OUT_01539,82.11
OUT_01540,1057.88
OUT_01541,64.36
OUT_01542,200.54
OUT_01543,1265.49
OUT_01544,75.23
OUT_01545,348.54
OUT_01546,306.41
OUT_01547,189.69
OUT_01548,63.99
OUT_01549,378.45
OUT_01550,276.31
OUT_01551,154.71
OUT_01552,131.3
OUT_01553,318.43
OUT_01554,4131.89
OUT_01555,262.29
OUT_01556,172.4
OUT_01557,4018.06
OUT_01558,985.31
OUT_01559,1398.5
OUT_01560,1345.87
OUT_01561,136.1
OUT_01562,1224.97
OUT_01563,174.37
OUT_01564,135.82
OUT_01565,189.13
OUT_01566,138.54
OUT_01567,4923.21
OUT_01568,125.71
OUT_01569,80.24
OUT_01570,1001.26
OUT_01571,104.73
OUT_01572,178.04
OUT_01573,66.83
OUT_01574,117.24
OUT_01575,831.07
OUT_01576,115.9
OUT_01577,107.16
OUT_01578,197.3
OUT_01579,82.22
OUT_01580,116.46
OUT_01581,290.07
OUT_01582,1148.69
OUT_01583,239.02
OUT_01584,96.99
OUT_01585,110.32
OUT_01586,112.36
OUT_01587,164.67
OUT_01588,129.3
OUT_01589,178.52
OUT_01590,129.66
OUT_01591,55.34
OUT_01592,126.42
OUT_01593,1476.49
OUT_01594,253.33
OUT_01595,4082.63
OUT_01596,222.59
OUT_01597,67.58
OUT_01598,229.68
OUT_01599,112.95
OUT_01600,55.87
OUT_01601,97.3
OUT_01602,135.17
OUT_01603,349.66
OUT_01604,1146.75
OUT_01605,1012.5
OUT_01606,570.35
OUT_01607,1322.34
OUT_01608,546.33
OUT_01609,224.78
OUT_01610,232.91
OUT_01611,81.26
OUT_01612,884.66
OUT_01613,84.51
OUT_01614,501.1
OUT_01615,110.89
OUT_01616,87.3
OUT_01617,84.76
OUT_01618,136.96
OUT_01619,129.67
OUT_01620,293.89
OUT_01621,1268.82
OUT_01622,81.89
OUT_01623,106.69
OUT_01624,2573.03
OUT_01625,112.4
OUT_01626,555.53
OUT_01627,163.86
OUT_01628,155.9
OUT_01629,1594.74
OUT_01630,148.11
OUT_01631,147.92
OUT_01632,84.91
OUT_01633,113.37
OUT_01634,594.44
OUT_01635,127.18
OUT_01636,148.5
OUT_01637,1283.9
OUT_01638,252.65
OUT_01639,889.01
OUT_01640,3828.31
OUT_01641,4113.56
OUT_01642,109.81
OUT_01643,66.74
OUT_01644,60.33
OUT_01645,50.8
OUT_01646,90.23
OUT_01647,865.64
OUT_01648,153.8
OUT_01649,121.77
OUT_01650,1821.33
OUT_01651,135.11
OUT_01652,133.03
OUT_01653,134.57
OUT_01654,1541.77
OUT_01655,1186.2
OUT_01656,907.11
OUT_01657,107.27
OUT_01658,73.35
OUT_01659,135.37
OUT_01660,198.02
OUT_01661,172.73
OUT_01662,160.12
OUT_01663,101.47
OUT_01664,110.06
OUT_01665,4143.68
OUT_01666,955.83
OUT_01667,148.15
OUT_01668,77.94
OUT_01669,107.05
OUT_01670,115.21
OUT_01671,103.94
OUT_01672,152.03
OUT_01673,73.16
OUT_01674,969.73
OUT_01675,266.76
OUT_01676,196.23
OUT_01677,854.16
OUT_01678,168.21
OUT_01679,1167.95
OUT_01680,117.23
OUT_01681,97.64
OUT_01682,129.31
OUT_01683,946.37
OUT_01684,195.64
OUT_01685,597.66
OUT_01686,193.04
OUT_01687,125.91
OUT_01688,102.6
OUT_01689,886.92
OUT_01690,144.56
OUT_01691,4719.15
OUT_01692,209.81
OUT_01693,95.91
OUT_01694,955.73
OUT_01695,156.97
OUT_01696,158.6
OUT_01697,1186.93
OUT_01698,85.94
OUT_01699,66.23
OUT_01700,71.44
OUT_01701,218.82
OUT_01702,94.47
OUT_01703,121.03
OUT_01704,332.41
OUT_01705,1140.52
OUT_01706,131.91
OUT_01707,316.46
OUT_01708,161.38
OUT_01709,144.72
OUT_01710,334.58
OUT_01711,160.18
OUT_01712,4997.58
OUT_01713,120.93
OUT_01714,106.43
OUT_01715,191.87
OUT_01716,4463.29
OUT_01717,78.26
OUT_01718,329.25
OUT_01719,817.57
OUT_01720,738.26
OUT_01721,58.53
OUT_01722,757.76
OUT_01723,181.84
OUT_01724,91.03
OUT_01725,3692.59
OUT_01726,113.29
OUT_01727,1329.03
OUT_01728,800.14
OUT_01729,105.14
OUT_01730,237.31
OUT_01731,173.18
OUT_01732,299.99
OUT_01733,791.36
OUT_01734,314.42
OUT_01735,2083.81
OUT_01736,2997.34
OUT_01737,1054.88
OUT_01738,349.71
OUT_01739,226.88
OUT_01740,680.65
OUT_01741,261.89
OUT_01742,213.38
OUT_01743,927.02
OUT_01744,247.11
OUT_01745,88.43
OUT_01746,165.36
OUT_01747,120.07
OUT_01748,126.21
OUT_01749,1474.11
OUT_01750,161.05
OUT_01751,762.1
OUT_01752,53.85
OUT_01753,139.83
OUT_01754,178.45
OUT_01755,212.28
OUT_01756,283.14
OUT_01757,1059.99
OUT_01758,880.13
OUT_01759,109.93
OUT_01760,1958.91
OUT_01761,110.7
OUT_01762,292.32
OUT_01763,75.38
OUT_01764,140.45
OUT_01765,155.22
OUT_01766,1093.39
OUT_01767,970.15
OUT_01768,135.31
OUT_01769,142.73
OUT_01770,118.06
OUT_01771,101.24
OUT_01772,133.67
OUT_01773,62.73
OUT_01774,297.08
OUT_01775,1145.89
OUT_01776,628.62
OUT_01777,131.63
OUT_01778,218.08
OUT_01779,78.61
OUT_01780,215.34
OUT_01781,823.98
OUT_01782,4132.86
OUT_01783,961.11
OUT_01784,170.68
OUT_01785,1541.21
OUT_01786,135.01
OUT_01787,142.43
OUT_01788,217.09
OUT_01789,182.74
OUT_01790,678.99
OUT_01791,178.13
OUT_01792,73.06
OUT_01793,75.77
OUT_01794,161.5
OUT_01795,211.54
OUT_01796,94.65
OUT_01797,92.41
OUT_01798,143.58
OUT_01799,126.6
OUT_01800,378.78
OUT_01801,1526.86
OUT_01802,1209.55
OUT_01803,715.18
OUT_01804,355.12
OUT_01805,215.02
OUT_01806,1677.15
OUT_01807,135.58
OUT_01808,118.6
OUT_01809,276.31
OUT_01810,53.96
OUT_01811,98.57
OUT_01812,54.22
OUT_01813,148.66
OUT_01814,269.15
OUT_01815,99.25
OUT_01816,125.49
OUT_01817,43.35
OUT_01818,1105.47
OUT_01819,75.53
OUT_01820,332.09
OUT_01821,3889.12
OUT_01822,146.38
OUT_01823,161.68
OUT_01824,43.19
OUT_01825,1280.53
OUT_01826,1440.99
OUT_01827,802.61
OUT_01828,142.51
OUT_01829,112.79
OUT_01830,90.08
OUT_01831,102.11
OUT_01832,118.12
OUT_01833,808.41
OUT_01834,1468.17
OUT_01835,1100.75
OUT_01836,94.13
OUT_01837,552.58
OUT_01838,224.4
OUT_01839,117.97
OUT_01840,72.08
OUT_01841,3025.01
OUT_01842,268.92
OUT_01843,123.76
OUT_01844,2096.15
OUT_01845,809.69
OUT_01846,130.69
OUT_01847,275.12
OUT_01848,232.54
OUT_01849,105.29
OUT_01850,252.66
OUT_01851,1080.84
OUT_01852,1416.48
OUT_01853,248.63
OUT_01854,1538.18
OUT_01855,91.93
OUT_01856,256.56
OUT_01857,158.77
OUT_01858,1015.2
OUT_01859,143.1
OUT_01860,323.98
OUT_01861,129.16
OUT_01862,90.11
OUT_01863,255.51
OUT_01865,110.21
OUT_01866,84.44
OUT_01867,137.93
OUT_01868,306.67
OUT_01869,2682.04
OUT_01870,73.02
OUT_01871,316.67
OUT_01872,492.57
OUT_01873,175.01
OUT_01874,4999.75
OUT_01875,196.85
OUT_01876,228.28
OUT_01877,1489.38
OUT_01878,776.07
OUT_01879,2588.27
OUT_01880,133.39
OUT_01881,84.47
OUT_01882,874.47
OUT_01883,141.79
OUT_01884,94.18
OUT_01885,209.29
OUT_01886,162.71
OUT_01887,1434.18
OUT_01888,137.2
OUT_01889,199.0
OUT_01890,792.23
OUT_01891,1824.39
OUT_01892,204.64
OUT_01893,140.17
OUT_01894,281.44
OUT_01895,154.18
OUT_01896,154.05
OUT_01897,1257.86
OUT_01898,224.51
OUT_01899,2136.42
OUT_01900,140.57
OUT_01901,2513.95
OUT_01902,103.74
OUT_01903,4722.13
OUT_01904,152.08
OUT_01905,1346.11
OUT_01906,4853.88
OUT_01907,1482.14
OUT_01908,1001.64
OUT_01909,71.69
OUT_01910,175.03
OUT_01911,224.72
OUT_01912,123.74
OUT_01913,235.08
OUT_01914,1291.23
OUT_01915,154.17
OUT_01916,102.34
OUT_01917,368.56
OUT_01918,183.99
OUT_01919,153.51
OUT_01920,50.48
OUT_01921,1072.73
OUT_01922,177.43
OUT_01923,101.69
OUT_01924,65.29
OUT_01925,1236.64
OUT_01926,893.14
OUT_01927,83.87
OUT_01928,1178.38
OUT_01929,234.68
OUT_01930,135.19
OUT_01931,41.0
OUT_01932,259.62
OUT_01933,1128.16
OUT_01934,90.66
OUT_01935,105.72
OUT_01936,87.01
OUT_01937,3767.57
OUT_01938,375.54
OUT_01939,301.69
OUT_01940,132.7
OUT_01941,238.43
OUT_01942,348.17
OUT_01943,103.01
OUT_01944,4999.75
OUT_01945,78.54
OUT_01946,131.4
OUT_01947,747.7
OUT_01948,170.2
OUT_01949,158.41
OUT_01950,293.67
OUT_01951,613.49
OUT_01952,108.2
OUT_01953,1186.03
OUT_01954,125.75
OUT_01955,980.08
OUT_01956,145.71
OUT_01957,734.38
OUT_01958,144.16
OUT_01959,301.33
OUT_01960,149.22
OUT_01961,792.28
OUT_01962,123.41
OUT_01963,686.29
OUT_01964,68.42
OUT_01965,137.23
OUT_01966,101.5
OUT_01967,1607.52
OUT_01968,221.8
OUT_01969,132.16
OUT_01970,4999.75
OUT_01971,335.41
OUT_01972,77.45
OUT_01973,847.25
OUT_01974,89.17
OUT_01975,152.88
OUT_01976,150.66
OUT_01977,65.54
OUT_01978,116.53
OUT_01979,170.54
OUT_01980,269.01
OUT_01981,239.01
OUT_01982,947.01
OUT_01983,179.54
OUT_01984,1705.11
OUT_01985,1166.05
OUT_01986,102.07
OUT_01987,152.78
OUT_01988,202.63
OUT_01989,270.17
OUT_01990,184.74
OUT_01991,1294.59
OUT_01992,111.14
OUT_01993,143.13
OUT_01994,213.45
OUT_01995,104.55
OUT_01996,808.97
OUT_01997,1796.99
OUT_01998,158.02
OUT_01999,821.78
OUT_02000,161.9
OUT_02001,125.69
OUT_02002,174.24
OUT_02003,70.42
OUT_02004,87.46
OUT_02005,143.69
OUT_02006,287.12
OUT_02007,335.83
OUT_02008,243.27
OUT_02009,293.74
OUT_02010,110.49
OUT_02011,169.98
OUT_02012,185.22
OUT_02013,838.84
OUT_02014,745.94
OUT_02015,110.41
OUT_02016,1543.97
OUT_02017,838.59
OUT_02018,171.04
OUT_02019,115.03
OUT_02020,69.52
OUT_02021,123.91
OUT_02022,3259.94
OUT_02023,630.91
OUT_02024,397.13
OUT_02025,3043.85
OUT_02026,148.78
OUT_02027,224.09
OUT_02028,190.98
OUT_02029,192.03
OUT_02030,137.44
OUT_02031,762.67
OUT_02032,287.77
OUT_02033,77.99
OUT_02034,2172.84
OUT_02035,138.65
OUT_02036,85.66
OUT_02037,146.37
OUT_02038,141.53
OUT_02039,43.64
OUT_02040,238.33
OUT_02041,150.23
OUT_02042,123.66
OUT_02043,229.24
OUT_02044,1322.04
OUT_02045,237.3
OUT_02046,129.68
OUT_02047,791.36
OUT_02048,57.1
OUT_02049,124.29
OUT_02050,83.74
OUT_02051,150.73
OUT_02052,280.04
OUT_02053,115.46
OUT_02054,1333.38
OUT_02055,364.33
OUT_02056,1720.94
OUT_02057,237.93
OUT_02058,1004.59
OUT_02059,253.62
OUT_02060,117.5
OUT_02061,142.77
OUT_02062,71.45
OUT_02063,102.0
OUT_02064,168.98
OUT_02065,76.79
OUT_02066,1527.53
OUT_02067,120.04
OUT_02068,672.69
OUT_02069,139.9
OUT_02070,797.79
OUT_02071,126.67
OUT_02072,2396.16
OUT_02073,3272.42
OUT_02074,116.0
OUT_02075,79.73
OUT_02076,833.88
OUT_02077,78.14
OUT_02078,4245.57
OUT_02079,243.31
OUT_02080,484.24
OUT_02081,100.16
OUT_02082,140.09
OUT_02083,1526.69
OUT_02084,178.9
OUT_02085,1354.01
OUT_02086,411.54
OUT_02087,159.1
OUT_02088,782.26
OUT_02089,224.04
OUT_02090,526.91
OUT_02091,168.27
OUT_02092,139.01
OUT_02093,67.97
OUT_02094,854.19
OUT_02095,176.94
OUT_02096,4318.1
OUT_02097,893.45
OUT_02098,177.08
OUT_02099,177.96
OUT_02100,96.39
OUT_02101,123.47
OUT_02102,108.1
OUT_02103,308.65
OUT_02104,145.59
OUT_02105,995.9
OUT_02106,74.36
OUT_02107,127.56
OUT_02108,118.28
OUT_02109,1229.56
OUT_02110,531.93
OUT_02111,183.31
OUT_02112,97.94
OUT_02113,96.92
OUT_02114,338.03
OUT_02115,904.37
OUT_02116,57.37
OUT_02117,122.51
OUT_02118,199.51
OUT_02119,128.37
OUT_02120,52.06
OUT_02121,979.6
OUT_02122,346.92
OUT_02123,296.25
OUT_02124,444.76
OUT_02125,130.77
OUT_02126,256.18
OUT_02127,1173.44
OUT_02128,927.24
OUT_02129,87.32
OUT_02130,79.09
OUT_02131,822.72
OUT_02132,239.01
OUT_02133,1281.02
OUT_02134,176.74
OUT_02135,188.66
OUT_02136,1867.84
OUT_02137,182.89
OUT_02138,867.13
OUT_02139,810.04
OUT_02140,240.78
OUT_02141,118.51
OUT_02142,869.13
OUT_02143,135.69
OUT_02144,109.96
OUT_02145,611.45
OUT_02146,1162.96
OUT_02147,238.42
OUT_02148,114.55
OUT_02149,129.33
OUT_02150,272.01
OUT_02151,133.23
OUT_02152,2604.24
OUT_02153,95.11
OUT_02154,116.03
OUT_02155,242.66
OUT_02156,1268.35
OUT_02157,135.62
OUT_02158,696.47
OUT_02159,75.18
OUT_02160,81.69
OUT_02161,4999.75
OUT_02162,225.59
OUT_02163,134.16
OUT_02164,205.84
OUT_02165,153.8
OUT_02166,778.28
OUT_02167,120.24
OUT_02168,109.94
OUT_02169,69.23
OUT_02170,95.12
OUT_02171,142.81
OUT_02172,175.82
OUT_02173,82.92
OUT_02174,97.37
OUT_02175,171.56
OUT_02176,2951.99
OUT_02177,164.32
OUT_02178,4999.75
OUT_02179,85.48
OUT_02180,3607.44
OUT_02181,1843.7
OUT_02182,973.36
OUT_02183,129.43
OUT_02184,125.57
OUT_02185,120.33
OUT_02186,122.09
OUT_02187,192.67
OUT_02188,93.63
OUT_02189,80.04
OUT_02190,3121.54
OUT_02191,115.58
OUT_02192,101.15
OUT_02193,220.67
OUT_02194,85.27
OUT_02195,102.35
OUT_02196,217.17
OUT_02197,105.32
OUT_02198,62.64
OUT_02199,172.86
OUT_02200,317.48
OUT_02201,1245.8
OUT_02202,1050.96
OUT_02203,1051.3
OUT_02204,362.56
OUT_02205,1160.11
OUT_02206,537.34
OUT_02207,913.7
OUT_02208,796.56
OUT_02209,129.91
OUT_02210,68.09
OUT_02211,76.87
OUT_02212,501.07
OUT_02213,76.78
OUT_02214,129.78
OUT_02215,338.7
OUT_02216,209.42
OUT_02217,857.25
OUT_02218,165.04
OUT_02219,242.33
OUT_02220,182.18
OUT_02221,183.05
OUT_02222,281.69
OUT_02223,126.46
OUT_02224,197.85
OUT_02225,142.24
OUT_02226,188.65
OUT_02227,93.97
OUT_02228,252.54
OUT_02229,188.81
OUT_02230,183.87
OUT_02231,89.66
OUT_02232,174.11
OUT_02233,97.41
OUT_02234,255.56
OUT_02235,276.89
OUT_02236,4007.84
OUT_02237,91.34
OUT_02238,831.25
OUT_02239,134.25
OUT_02240,96.19
OUT_02241,762.93
OUT_02242,1373.5
OUT_02243,1015.78
OUT_02244,103.96
OUT_02245,112.75
OUT_02246,1464.22
OUT_02247,62.45
OUT_02248,247.89
OUT_02249,218.15
OUT_02250,100.08
OUT_02251,89.34
OUT_02252,109.15
OUT_02253,124.49
OUT_02254,153.79
OUT_02255,279.58
OUT_02256,92.21
OUT_02257,174.72
OUT_02258,963.44
OUT_02259,62.89
OUT_02260,608.81
OUT_02261,117.97
OUT_02262,154.5
OUT_02263,265.7
OUT_02264,323.62
OUT_02265,116.9
OUT_02266,142.52
OUT_02267,906.47
OUT_02268,80.91
OUT_02269,311.62
OUT_02270,160.01
OUT_02271,166.01
OUT_02272,98.33
OUT_02273,175.94
OUT_02274,73.73
OUT_02275,364.09
OUT_02276,150.03
OUT_02277,376.85
OUT_02278,70.14
OUT_02279,604.58
OUT_02280,168.88
OUT_02281,133.38
OUT_02282,543.92
OUT_02283,140.41
OUT_02284,142.52
OUT_02285,63.72
OUT_02286,2544.47
OUT_02287,156.09
OUT_02288,249.35
OUT_02289,569.61
OUT_02290,871.63
OUT_02291,550.67
OUT_02292,838.94
OUT_02293,108.99
OUT_02294,202.38
OUT_02295,164.58
OUT_02296,374.68
OUT_02297,51.57
OUT_02298,1372.08
OUT_02299,142.76
OUT_02300,94.56
OUT_02301,729.45
OUT_02302,930.93
OUT_02303,919.77
OUT_02304,198.21
OUT_02305,196.93
OUT_02306,855.39
OUT_02307,115.87
OUT_02308,954.57
OUT_02309,69.05
OUT_02310,1220.55
OUT_02311,151.69
OUT_02312,249.8
OUT_02313,294.41
OUT_02314,165.61
OUT_02315,62.7
OUT_02316,131.82
OUT_02317,102.25
OUT_02318,224.86
OUT_02319,555.02
OUT_02320,295.4
OUT_02321,158.31
OUT_02322,4999.75
OUT_02323,122.05
OUT_02324,151.47
OUT_02325,134.11
OUT_02326,74.76
OUT_02327,55.2
OUT_02328,140.76
OUT_02329,103.54
OUT_02330,73.62
OUT_02331,92.13
OUT_02332,131.3
OUT_02333,54.3
OUT_02334,1233.81
OUT_02335,535.23
OUT_02336,81.57
OUT_02337,394.1
OUT_02338,118.48
OUT_02339,4427.53
OUT_02340,84.3
OUT_02341,149.92
OUT_02342,1466.12
OUT_02343,191.88
OUT_02344,1071.5
OUT_02345,109.22
OUT_02346,1789.99
OUT_02347,488.26
OUT_02348,865.38
OUT_02349,244.94
OUT_02350,479.56
OUT_02351,1970.38
OUT_02352,164.23
OUT_02353,155.94
OUT_02354,203.92
OUT_02355,176.63
OUT_02356,75.75
OUT_02357,84.97
OUT_02358,1317.37
OUT_02359,204.2
OUT_02360,96.42
OUT_02361,262.22
OUT_02362,908.99
OUT_02363,121.78
OUT_02364,255.81
OUT_02365,437.82
OUT_02366,76.68
OUT_02367,77.23
OUT_02368,103.71
OUT_02369,747.26
OUT_02370,107.79
OUT_02371,3222.7
OUT_02372,154.63
OUT_02373,2204.15
OUT_02374,180.47
OUT_02375,255.94
OUT_02376,106.97
OUT_02377,102.12
OUT_02378,59.57
OUT_02379,133.45
OUT_02380,590.77
OUT_02381,141.29
OUT_02382,53.33
OUT_02383,3689.16
OUT_02384,188.58
OUT_02385,758.71
OUT_02386,796.27
OUT_02387,1121.58
OUT_02388,459.65
OUT_02390,115.26
OUT_02391,264.86
OUT_02392,248.59
OUT_02393,776.46
OUT_02394,115.51
OUT_02395,126.4
OUT_02396,129.28
OUT_02397,179.83
OUT_02398,89.61
OUT_02399,1095.86
OUT_02400,72.81
OUT_02401,4146.28
OUT_02402,918.85
OUT_02403,177.67
OUT_02404,1118.19
OUT_02405,917.42
OUT_02406,143.31
OUT_02407,187.4
OUT_02408,117.06
OUT_02409,283.73
OUT_02410,160.12
OUT_02411,803.99
OUT_02412,149.01
OUT_02413,49.56
OUT_02414,134.4
OUT_02415,1013.35
OUT_02416,762.91
OUT_02417,562.02
OUT_02418,743.86
OUT_02419,142.67
OUT_02420,69.67
OUT_02421,68.56
OUT_02422,2539.99
OUT_02423,89.64
OUT_02424,81.83
OUT_02425,263.62
OUT_02427,221.5
OUT_02428,201.09
OUT_02429,952.89
OUT_02430,144.21
OUT_02431,3848.45
OUT_02432,1360.59
OUT_02433,147.99
OUT_02434,123.68
OUT_02435,59.24
OUT_02436,548.04
OUT_02437,1673.44
OUT_02438,809.88
OUT_02439,138.34
OUT_02440,111.42
OUT_02441,118.22
OUT_02442,431.09
OUT_02443,85.53
OUT_02444,1128.26
OUT_02445,166.14
OUT_02446,315.19
OUT_02447,76.66
OUT_02448,151.63
OUT_02449,102.08
OUT_02450,138.57
OUT_02451,218.96
OUT_02452,1021.02
OUT_02453,94.22
OUT_02454,213.08
OUT_02455,168.32
OUT_02456,556.37
OUT_02457,300.9
OUT_02458,1349.94
OUT_02459,4073.94
OUT_02460,292.01
OUT_02461,159.73
OUT_02462,80.08
OUT_02463,140.45
OUT_02464,73.52
OUT_02465,56.22
OUT_02466,362.57
OUT_02467,148.33
OUT_02468,590.76
OUT_02469,200.45
OUT_02470,173.72
OUT_02471,2874.49
OUT_02472,259.2
OUT_02473,141.2
OUT_02474,885.57
OUT_02475,4848.58
OUT_02476,143.79
OUT_02477,112.0
OUT_02478,85.05
OUT_02479,1920.94
OUT_02480,99.63
OUT_02481,140.76
OUT_02482,1088.49
OUT_02483,160.42
OUT_02484,138.25
OUT_02485,108.14
OUT_02486,218.11
OUT_02487,127.88
OUT_02488,80.3
OUT_02489,109.43
OUT_02490,252.1
OUT_02491,831.05
OUT_02492,148.39
OUT_02493,127.21
OUT_02494,238.51
OUT_02495,898.69
OUT_02496,262.52
OUT_02497,114.0
OUT_02498,978.7
OUT_02499,71.28
OUT_02500,298.24
OUT_02501,1394.21
OUT_02502,354.55
OUT_02503,103.56
OUT_02504,61.91
OUT_02505,820.77
