Outlet_ID,Distributor_ID,Province,Outlet_Type,Outlet_Size,Cooler_Count,monthly_volume_mean,base_pred,cf_add_cooler,monthly_uplift_L,monthly_revenue_uplift_LKR,monthly_margin_uplift_LKR,payback_months,npv_24mo_LKR,npv_lifetime_LKR,roi_24mo,payback_within_24mo,is_greenfield,is_material_case
OUT_06010,DIST_W_02,Western,Pharmacy,Small,0,19.954761035559688,108.873,108.873,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06012,DIST_W_03,Western,Bakery,Large,5,435.5871755220386,660.841,660.841,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06014,DIST_W_03,Western,Hotel,Medium,1,83.87661733094454,208.66,208.66,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06015,DIST_W_01,Western,Hotel,Small,0,25.13260573255411,99.34,99.34,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06016,DIST_W_01,Western,Pharmacy,Large,3,369.65840837877954,766.271,766.271,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06017,DIST_W_02,Western,Eatery,Small,0,19.494135447090436,79.131,79.131,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06018,DIST_W_01,Western,Bakery,Small,1,14.972634727443916,116.557,116.557,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06019,DIST_W_03,Western,Grocery,Small,1,10.179455001407003,99.113,99.113,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06020,DIST_W_03,Western,Eatery,Medium,2,108.52276036897351,221.495,542.919,321.425,74582.47067465959,8949.89648095915,5.586656796128837,141288.16638076043,358006.043387402,3.2959503108603925,1,0,1
OUT_06021,DIST_W_03,Western,SMMT,Small,0,23.534535996086852,73.259,73.261,0.002,0.5774398053170552,0.06929277663804662,999.0,-49998.51898977662,-49996.84109512422,-0.9999667394672138,0,1,0
OUT_06022,DIST_W_03,Western,SMMT,Small,0,24.795985007991927,89.438,89.438,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06023,DIST_W_01,Western,Bakery,Extra Large,2,1254.308093818897,1868.098,1868.098,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06024,DIST_W_01,Western,Kiosk,Small,0,28.521205179131364,95.481,95.481,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06025,DIST_W_03,Western,Eatery,Medium,2,99.51092472928786,214.554,546.994,332.44,75712.3727691315,9085.48473229578,5.503283696275132,144186.12481370286,364187.21275348007,3.3610326715019743,1,0,1
OUT_06026,DIST_W_03,Western,Eatery,Large,3,497.70147709663786,801.731,801.731,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06027,DIST_W_03,Western,Bakery,Medium,1,88.1980607520624,208.859,208.859,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06029,DIST_W_03,Western,Bakery,Small,1,17.531731685448406,111.586,111.586,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06031,DIST_W_01,Western,Bakery,Small,0,8.366046600907156,117.878,117.878,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06032,DIST_W_03,Western,Hotel,Large,2,440.5254835341721,679.154,688.268,9.113,2438.7932628133344,292.6551915376001,170.84952341799152,-43745.01424791471,-36658.49520940582,-0.8595255080619519,0,0,1
OUT_06033,DIST_W_01,Western,Eatery,Extra Large,4,1282.831480092146,1796.389,1796.389,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06034,DIST_W_02,Western,SMMT,Medium,2,72.26407348007592,186.16,502.698,316.537,87227.12501080916,10467.255001297099,4.776801558173945,173719.01401292923,427179.0721034729,4.0242824006226074,1,0,1
OUT_06035,DIST_W_03,Western,Pharmacy,Small,0,13.089273526872965,114.136,114.136,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06036,DIST_W_03,Western,SMMT,Small,0,11.61206694623685,73.681,73.681,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06037,DIST_W_02,Western,Hotel,Medium,1,104.06021517703236,200.706,200.706,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06038,DIST_W_01,Western,Pharmacy,Medium,1,116.58987082478347,238.614,238.614,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06039,DIST_W_01,Western,Pharmacy,Medium,1,83.12553718507424,209.35,209.35,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06040,DIST_W_01,Western,SMMT,Medium,2,94.51285435339369,195.712,530.763,335.051,86896.75975076862,10427.611170092234,4.7949620660393055,172871.6974215451,425371.7972652636,4.0052533616442725,1,0,1
OUT_06041,DIST_W_02,Western,Bakery,Large,2,416.7454453409857,735.06,735.06,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06042,DIST_W_02,Western,SMMT,Medium,2,102.22986471665172,210.537,516.454,305.917,83955.83720689832,10074.700464827798,4.962926706809504,165328.85691497647,409283.37648516445,3.835856223117343,1,0,1
OUT_06043,DIST_W_01,Western,Kiosk,Small,0,18.36276789532285,157.77,157.77,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06044,DIST_W_02,Western,Bakery,Extra Large,5,1219.09829009041,1711.179,1711.179,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06045,DIST_W_02,Western,Grocery,Small,0,16.352373297119886,89.929,89.929,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06046,DIST_W_01,Western,Hotel,Small,0,11.959876534046515,74.892,74.892,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06047,DIST_W_01,Western,SMMT,Large,5,421.0402317665144,739.342,739.342,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06048,DIST_W_03,Western,Hotel,Small,1,17.637785279926568,85.197,88.804,3.607,920.530205873788,110.46362470485455,452.6376907655706,-47639.03590767571,-44964.20695480173,-0.9469774601416698,0,0,0
OUT_06049,DIST_W_01,Western,Eatery,Large,3,435.73790980192643,789.96,789.96,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06050,DIST_W_02,Western,Hotel,Large,5,414.2955351716586,676.55,676.55,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06051,DIST_W_01,Western,Grocery,Small,0,19.60995094751435,95.248,95.248,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06052,DIST_W_01,Western,Grocery,Medium,2,104.8318295131787,213.159,528.261,315.102,79080.1624557807,9489.619494693683,5.2689151580796825,152823.78870560238,382610.8253340365,3.555017357452968,1,0,1
OUT_06053,DIST_W_03,Western,Eatery,Medium,2,108.61897295116609,207.299,514.541,307.242,81979.55121346771,9837.546145616125,5.082568280737504,160260.10388886137,398472.0340680041,3.7220221498957398,1,0,1
OUT_06054,DIST_W_02,Western,Grocery,Small,0,20.32177905382191,92.796,92.796,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06055,DIST_W_03,Western,Eatery,Medium,1,95.56940986475021,203.258,203.258,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06056,DIST_W_02,Western,Bakery,Small,0,16.64683031671075,111.093,111.093,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06057,DIST_W_02,Western,Hotel,Medium,1,131.8345511794935,229.485,229.485,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06058,DIST_W_02,Western,SMMT,Small,0,28.375374395246954,88.218,88.218,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06059,DIST_W_03,Western,Hotel,Medium,1,89.93097962758111,210.46,210.46,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06060,DIST_W_03,Western,SMMT,Small,0,21.316198057879454,68.241,68.241,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06061,DIST_W_02,Western,Bakery,Medium,2,90.91052097103983,202.013,519.05,317.038,75368.30623273137,9044.196747927765,5.528406932484763,143303.6673640421,362304.9845984088,3.3412144390053267,1,0,1
OUT_06062,DIST_W_03,Western,Eatery,Large,5,419.82820753579085,718.299,718.299,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06063,DIST_W_01,Western,SMMT,Medium,2,99.54721025704049,203.376,509.872,306.496,82354.01612293953,9882.481934752743,5.0594577688191835,161220.52669677912,400520.5575979832,3.7435913286813163,1,0,1
OUT_06064,DIST_W_01,Western,Grocery,Medium,1,103.52029115106694,217.981,217.981,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06065,DIST_W_01,Western,Kiosk,Medium,2,95.88643704010893,200.66,542.306,341.647,80183.91601625475,9622.06992195057,5.1963870981581985,155654.68171316068,388648.948220153,3.6185935625362733,1,0,1
OUT_06067,DIST_W_02,Western,SMMT,Small,1,13.556379404058369,69.889,69.889,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06068,DIST_W_03,Western,Grocery,Small,0,23.876240985950005,90.407,90.407,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06069,DIST_W_02,Western,SMMT,Small,1,20.83992319647317,76.773,76.773,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06071,DIST_W_02,Western,Grocery,Small,0,21.828554981402114,168.256,168.256,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06072,DIST_W_03,Western,SMMT,Large,2,485.9920296038662,781.994,781.994,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06073,DIST_W_03,Western,Eatery,Small,0,19.06384900338799,120.373,120.373,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06074,DIST_W_03,Western,Bakery,Small,1,15.790752804602132,124.588,124.588,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06075,DIST_W_02,Western,Eatery,Medium,2,120.75575518013686,217.091,537.222,320.13,75284.65292516928,9034.158351020315,5.534549878058427,143089.11443128876,361847.3562210444,3.3363960084897513,1,0,1
OUT_06076,DIST_W_03,Western,Pharmacy,Small,1,30.682921576718968,103.32,103.32,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06077,DIST_W_01,Western,Kiosk,Small,0,21.73295721565291,166.227,166.227,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06078,DIST_W_03,Western,Pharmacy,Small,0,10.856526626281571,109.918,110.845,0.927,251.69217257252032,30.203060708702438,999.0,-49354.46313660208,-48623.1090690083,-0.9855025308598229,0,1,0
OUT_06079,DIST_W_01,Western,Eatery,Small,0,29.21216084664364,130.285,130.285,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06080,DIST_W_01,Western,Kiosk,Small,0,20.846461557057037,136.734,136.734,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06081,DIST_W_03,Western,Pharmacy,Extra Large,5,1134.796890754972,1717.773,1717.773,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06082,DIST_W_03,Western,Hotel,Large,5,475.4175143990717,715.427,715.427,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06083,DIST_W_01,Western,SMMT,Extra Large,3,1320.982416838629,1851.175,1851.175,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06084,DIST_W_02,Western,Kiosk,Small,0,17.683956280862112,93.524,93.524,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06085,DIST_W_01,Western,Hotel,Small,0,18.678968764306475,79.509,79.509,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06086,DIST_W_02,Western,Pharmacy,Large,2,495.2761266271875,724.614,724.614,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06087,DIST_W_01,Western,Bakery,Medium,1,110.19661704876255,234.265,234.265,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06088,DIST_W_01,Western,Pharmacy,Large,3,488.26403969540337,765.353,765.353,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06089,DIST_W_02,Western,Bakery,Small,0,23.711814767597264,152.519,152.519,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06090,DIST_W_03,Western,Bakery,Medium,1,86.7672084677292,211.315,211.315,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06091,DIST_W_02,Western,SMMT,Small,0,24.574267202494585,74.931,74.931,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06092,DIST_W_02,Western,Pharmacy,Small,0,11.504009511058724,131.084,131.084,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06093,DIST_W_02,Western,Kiosk,Extra Large,5,1274.5435374974463,1717.632,1717.632,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06094,DIST_W_02,Western,Grocery,Medium,2,105.21706436424638,215.752,532.058,316.306,81596.33307898293,9791.559969477952,5.106438622227609,159277.2309214423,396375.62571103935,3.699948785349417,1,0,1
OUT_06095,DIST_W_02,Western,Grocery,Small,0,14.800592334553755,77.499,77.499,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06096,DIST_W_01,Western,Eatery,Large,3,452.62446463984367,769.427,769.427,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06097,DIST_W_01,Western,Kiosk,Large,2,469.0815000031837,745.951,745.951,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06098,DIST_W_02,Western,Kiosk,Small,0,15.147522627310089,120.927,120.927,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06099,DIST_W_03,Western,Pharmacy,Small,0,23.31251162369511,129.159,129.159,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06100,DIST_W_03,Western,Eatery,Large,4,470.2392093596496,727.242,727.242,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06101,DIST_W_02,Western,Eatery,Medium,1,117.43009474543513,218.847,218.847,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06102,DIST_W_02,Western,Grocery,Medium,1,90.58801558000054,204.679,204.679,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06103,DIST_W_01,Western,Hotel,Large,4,485.0990513201271,795.256,795.256,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06104,DIST_W_02,Western,Eatery,Medium,1,132.08291013916934,222.295,222.295,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06105,DIST_W_01,Western,Hotel,Small,0,20.72912247600937,97.478,97.478,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06106,DIST_W_01,Western,Bakery,Medium,1,112.46102361592811,208.538,208.538,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06107,DIST_W_03,Western,Hotel,Large,3,421.7410604902424,700.217,700.217,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06108,DIST_W_03,Western,Bakery,Small,0,16.213124063901674,173.42,173.42,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06109,DIST_W_03,Western,Bakery,Large,2,464.3879652151145,757.773,757.773,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06110,DIST_W_01,Western,Pharmacy,Small,0,13.202291147620386,87.326,87.326,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06111,DIST_W_03,Western,Pharmacy,Small,1,16.83186325711515,113.541,113.541,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06112,DIST_W_02,Western,Bakery,Medium,1,92.41239243684521,218.191,218.191,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06113,DIST_W_01,Western,Grocery,Small,0,17.451476878196644,109.549,109.549,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06114,DIST_W_03,Western,Pharmacy,Medium,1,104.33800877022318,216.499,216.499,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06115,DIST_W_03,Western,Eatery,Medium,1,81.64583731306482,209.019,209.019,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06116,DIST_W_01,Western,Pharmacy,Small,0,23.115942143156932,87.097,87.097,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06117,DIST_W_02,Western,Pharmacy,Small,0,12.036066052209597,153.755,153.755,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06118,DIST_W_02,Western,Bakery,Small,1,21.279832024796967,125.684,125.684,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06119,DIST_W_03,Western,Grocery,Extra Large,2,1129.3616267433615,1801.433,1801.433,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06120,DIST_W_02,Western,Eatery,Small,0,16.115345591570208,100.506,100.506,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06121,DIST_W_03,Western,Kiosk,Small,0,17.41319359217796,113.682,113.682,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06122,DIST_W_01,Western,Hotel,Small,1,20.238458854631315,73.682,77.289,3.607,911.1372690630434,109.3364722875652,457.30394399862564,-47663.1267918098,-45015.591347800146,-0.9475184933019687,0,0,0
OUT_06123,DIST_W_03,Western,SMMT,Medium,1,93.95283470016236,200.781,200.781,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06125,DIST_W_02,Western,Bakery,Small,0,19.692376965622493,109.071,109.433,0.362,106.66527834541161,12.799833401449392,999.0,-49726.42625905768,-49416.48382266165,-0.9938560799673043,0,1,0
OUT_06126,DIST_W_01,Western,SMMT,Small,0,14.178852102137377,81.962,81.962,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06127,DIST_W_03,Western,Hotel,Medium,1,93.06923338811237,203.362,203.362,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06128,DIST_W_03,Western,Eatery,Medium,1,98.60096123427249,207.298,207.298,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06129,DIST_W_01,Western,Eatery,Small,0,18.475105844462036,79.16,79.16,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06130,DIST_W_02,Western,SMMT,Medium,2,75.31122246714871,197.858,508.08,310.222,87300.43921019354,10476.052705223225,4.772790039045016,173907.0493333343,427580.1400239152,4.028505298507148,1,0,1
OUT_06131,DIST_W_02,Western,Pharmacy,Small,1,25.88471528185901,137.813,137.813,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06132,DIST_W_03,Western,Bakery,Small,1,19.39899825576402,120.471,120.471,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06133,DIST_W_02,Western,Bakery,Small,1,19.86048915052394,101.624,101.624,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06134,DIST_W_03,Western,SMMT,Medium,2,73.00718383722356,188.268,489.817,301.549,83476.29293496955,10017.155152196345,4.991437113663662,164098.92790289267,406660.0125867996,3.8082344730542457,1,0,1
OUT_06135,DIST_W_01,Western,Eatery,Large,2,442.8150803580228,741.055,741.055,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06136,DIST_W_02,Western,Pharmacy,Large,5,472.52460079116037,738.924,738.924,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06137,DIST_W_01,Western,Eatery,Medium,1,79.91193039824094,206.498,206.498,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06138,DIST_W_01,Western,SMMT,Small,0,22.840199644229166,81.063,81.063,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06139,DIST_W_02,Western,Eatery,Small,1,11.761101867130401,83.339,83.339,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06140,DIST_W_01,Western,Bakery,Small,1,26.90114798639887,127.173,127.173,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06141,DIST_W_01,Western,Eatery,Small,1,18.987569982459565,85.469,85.469,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06142,DIST_W_03,Western,SMMT,Large,4,418.5389293345793,736.976,736.976,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06143,DIST_W_03,Western,Pharmacy,Small,0,18.65870544945701,155.09,155.09,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06144,DIST_W_01,Western,Eatery,Medium,2,90.4474778664107,215.833,515.342,299.51,84467.71116062217,10136.12533927466,4.932851393052919,166641.7046812167,412083.60105110786,3.865340162851837,1,0,1
OUT_06145,DIST_W_03,Western,Eatery,Medium,1,97.37312285717141,213.758,213.758,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06146,DIST_W_03,Western,Bakery,Small,0,20.381249739588526,133.369,133.369,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06147,DIST_W_02,Western,Kiosk,Medium,2,90.24479424924112,209.038,537.253,328.215,78369.69804355178,9404.363765226213,5.316680771630838,151001.59867268047,378724.2046418158,3.5140946073085826,1,0,1
OUT_06148,DIST_W_01,Western,Kiosk,Medium,2,105.81477365646312,213.499,534.403,320.904,76612.4934245632,9193.499210947584,5.43862558235282,146494.74275222715,369111.35463121417,3.4128796212548402,1,0,1
OUT_06149,DIST_W_02,Western,Kiosk,Medium,2,77.4505365381761,186.971,499.62,312.65,91341.18383117787,10960.942059741345,4.561651701786287,184270.6994292493,449685.17637137556,4.261252188675846,1,0,1
OUT_06150,DIST_W_03,Western,Eatery,Medium,1,80.16695783633176,219.728,219.728,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06151,DIST_W_03,Western,Bakery,Extra Large,5,1254.1595255079462,1742.525,1742.525,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06152,DIST_W_02,Western,SMMT,Small,0,10.407466650251374,69.723,69.723,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06153,DIST_W_02,Western,Eatery,Small,0,19.891146034154165,76.595,76.595,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06154,DIST_W_03,Western,Pharmacy,Small,0,20.36016094243178,158.089,159.504,1.416,311.94116356450326,37.43293962774039,999.0,-49199.937295490956,-48293.51483311938,-0.9820321889786846,0,1,0
OUT_06155,DIST_W_02,Western,SMMT,Large,4,392.36806756981565,719.153,719.153,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06156,DIST_W_01,Western,Grocery,Small,0,14.782974633798148,85.151,85.151,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06157,DIST_W_03,Western,Pharmacy,Large,2,406.59166901334623,720.747,720.747,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06158,DIST_W_03,Western,Bakery,Medium,2,106.28714266790483,195.789,496.493,300.704,88180.5276542038,10581.663318504456,4.725155062584875,176164.28891235,432394.6949806419,4.079198392882139,1,0,1
OUT_06159,DIST_W_02,Western,Bakery,Extra Large,4,1174.6882263390432,1806.936,1806.936,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06160,DIST_W_03,Western,Pharmacy,Medium,2,102.12126248604284,224.664,549.749,325.085,80411.36915231448,9649.364298277736,5.181688498269698,156238.050605889,389893.23864470335,3.6316948631733132,1,0,1
OUT_06161,DIST_W_01,Western,Pharmacy,Medium,2,99.46573293720002,199.05,512.921,313.871,90518.14541131764,10862.177449358116,4.603128629882094,182159.78102212452,445182.7155892995,4.213845175691896,1,0,1
OUT_06162,DIST_W_03,Western,Grocery,Medium,2,95.45241267434191,223.481,537.302,313.821,74593.76741936995,8951.252090324393,5.585810733008638,141317.14012703308,358067.8426288422,3.2966010033557085,1,0,1
OUT_06163,DIST_W_03,Western,Eatery,Small,0,18.38239070668409,115.996,115.996,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06164,DIST_W_02,Western,Grocery,Small,1,14.710929387739453,91.062,91.062,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06165,DIST_W_03,Western,Hotel,Medium,1,87.4375396959729,229.621,229.621,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06166,DIST_W_02,Western,Bakery,Small,1,19.652098903142345,143.367,143.367,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06167,DIST_W_03,Western,Grocery,Medium,2,96.43518345331923,214.452,547.773,333.322,77824.24983962238,9338.909980754686,5.353943886710368,149602.6400991509,375740.31095279095,3.482676790762249,1,0,1
OUT_06168,DIST_W_01,Western,Eatery,Large,2,439.2532391895364,740.197,740.197,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06169,DIST_W_02,Western,Eatery,Small,0,10.88704532252677,118.469,118.469,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
OUT_06170,DIST_W_03,Western,SMMT,Large,4,497.0306950862323,756.27,756.27,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06171,DIST_W_01,Western,Hotel,Small,1,17.283549426487696,88.555,92.162,3.607,775.3136635854614,93.03763963025537,537.416901360643,-48011.485437051866,-45758.61918488075,-0.9553419329774774,0,0,0
OUT_06172,DIST_W_02,Western,Bakery,Extra Large,5,1204.1494154686934,1716.243,1716.243,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,0,0
OUT_06173,DIST_W_02,Western,Pharmacy,Small,0,18.625740664364297,95.408,95.408,0.0,0.0,0.0,999.0,-50000.0,-50000.0,-1.0,0,1,0
