Outlet_ID,Latitude,Longitude,is_land,nearest_land_outlet_km,category
OUT_03936,6.802241,79.817552,False,5.655,likely_ocean_outlier
OUT_04570,6.96869,79.802076,False,5.652,likely_ocean_outlier
OUT_05136,6.714093,79.845724,False,5.634,likely_ocean_outlier
OUT_03831,6.753932,79.829778,False,5.624,likely_ocean_outlier
OUT_17899,5.944891,80.268534,False,5.618,likely_ocean_outlier
OUT_00533,6.702182,79.850086,False,5.609,likely_ocean_outlier
OUT_19024,5.900056,80.410245,False,5.599,likely_ocean_outlier
OUT_06011,6.772608,79.824843,False,5.591,likely_ocean_outlier
OUT_07121,6.794767,79.819996,False,5.59,likely_ocean_outlier
OUT_03016,6.983024,79.813321,False,5.585,likely_ocean_outlier
OUT_03150,7.009461,79.816617,False,5.582,likely_ocean_outlier
OUT_06693,7.037822,79.808517,False,5.567,likely_ocean_outlier
OUT_01414,6.707749,79.850029,False,5.566,likely_ocean_outlier
OUT_18893,5.936952,80.315054,False,5.558,likely_ocean_outlier
OUT_02449,6.888448,79.80041,False,5.557,likely_ocean_outlier
OUT_06471,6.857898,79.809062,False,5.539,likely_ocean_outlier
OUT_06900,7.035158,79.809195,False,5.536,likely_ocean_outlier
OUT_19620,5.947496,80.257804,False,5.525,likely_ocean_outlier
OUT_02971,6.799662,79.819577,False,5.524,likely_ocean_outlier
OUT_04137,7.050837,79.804957,False,5.521,likely_ocean_outlier
OUT_08397,6.981748,79.813568,False,5.514,likely_ocean_outlier
OUT_04113,6.750266,79.833086,False,5.506,likely_ocean_outlier
OUT_03772,6.866921,79.808655,False,5.49,likely_ocean_outlier
OUT_00960,7.035794,79.809517,False,5.49,likely_ocean_outlier
OUT_02012,6.846695,79.810025,False,5.451,likely_ocean_outlier
OUT_03511,6.87127,79.806555,False,5.449,likely_ocean_outlier
OUT_01812,6.981406,79.814197,False,5.436,likely_ocean_outlier
OUT_01233,6.860767,79.810395,False,5.434,likely_ocean_outlier
OUT_05507,6.874445,79.805289,False,5.426,likely_ocean_outlier
OUT_06588,7.051397,79.805643,False,5.426,likely_ocean_outlier
OUT_02322,6.747626,79.83582,False,5.422,likely_ocean_outlier
OUT_02612,7.01633,79.815738,False,5.42,likely_ocean_outlier
OUT_08518,6.837463,79.811938,False,5.42,likely_ocean_outlier
OUT_18229,5.940175,80.307063,False,5.42,likely_ocean_outlier
OUT_01685,6.880885,79.803104,False,5.419,likely_ocean_outlier
OUT_19810,5.959586,80.237213,False,5.41,likely_ocean_outlier
OUT_04307,7.041088,79.809691,False,5.407,likely_ocean_outlier
OUT_05565,6.840146,79.811735,False,5.404,likely_ocean_outlier
OUT_01302,7.000303,79.818744,False,5.401,likely_ocean_outlier
OUT_00587,6.995216,79.818399,False,5.394,likely_ocean_outlier
OUT_01778,6.991711,79.818467,False,5.39,likely_ocean_outlier
OUT_03019,6.80158,79.820266,False,5.387,likely_ocean_outlier
OUT_04454,6.788945,79.823821,False,5.384,likely_ocean_outlier
OUT_04874,7.003767,79.818646,False,5.38,likely_ocean_outlier
OUT_05775,6.978467,79.81391,False,5.374,likely_ocean_outlier
OUT_01598,6.789225,79.823876,False,5.367,likely_ocean_outlier
OUT_08922,6.823779,79.81546,False,5.359,likely_ocean_outlier
OUT_07649,7.064054,79.80252,False,5.359,likely_ocean_outlier
OUT_05788,7.026071,79.813448,False,5.357,likely_ocean_outlier
OUT_19607,5.916629,80.376317,False,5.357,likely_ocean_outlier
OUT_03105,7.050329,79.806876,False,5.353,likely_ocean_outlier
OUT_01363,7.000913,79.81935,False,5.328,likely_ocean_outlier
OUT_05155,6.778142,79.827115,False,5.326,likely_ocean_outlier
OUT_02929,7.029745,79.812481,False,5.323,likely_ocean_outlier
OUT_02115,6.80761,79.819779,False,5.288,likely_ocean_outlier
OUT_07850,6.8251,79.815825,False,5.278,likely_ocean_outlier
OUT_06261,6.889839,79.802845,False,5.276,likely_ocean_outlier
OUT_07694,7.002115,79.819808,False,5.267,likely_ocean_outlier
OUT_08419,6.81014,79.819622,False,5.266,likely_ocean_outlier
OUT_05750,6.794741,79.82309,False,5.26,likely_ocean_outlier
OUT_08017,6.747409,79.837908,False,5.253,likely_ocean_outlier
OUT_00864,7.037811,79.811426,False,5.249,likely_ocean_outlier
OUT_05299,6.850576,79.81153,False,5.247,likely_ocean_outlier
OUT_07568,6.852645,79.811493,False,5.244,likely_ocean_outlier
OUT_05723,6.784786,79.827202,False,5.238,likely_ocean_outlier
OUT_06747,6.70108,79.853674,False,5.235,likely_ocean_outlier
OUT_06978,7.044356,79.811237,False,5.229,likely_ocean_outlier
OUT_02290,6.988882,79.81954,False,5.222,likely_ocean_outlier
OUT_03249,7.02479,79.815109,False,5.221,likely_ocean_outlier
OUT_00173,6.997693,79.820123,False,5.219,likely_ocean_outlier
OUT_00063,6.792167,79.824262,False,5.217,likely_ocean_outlier
OUT_07479,6.706546,79.853242,False,5.216,likely_ocean_outlier
OUT_04244,6.719601,79.847506,False,5.215,likely_ocean_outlier
OUT_05296,6.797265,79.822922,False,5.214,likely_ocean_outlier
OUT_07380,6.959399,79.801384,False,5.214,likely_ocean_outlier
OUT_03673,6.975987,79.814033,False,5.21,likely_ocean_outlier
OUT_07737,6.723234,79.846406,False,5.206,likely_ocean_outlier
OUT_08058,6.735713,79.844804,False,5.192,likely_ocean_outlier
OUT_08803,7.055478,79.806404,False,5.178,likely_ocean_outlier
OUT_07655,7.052073,79.807944,False,5.164,likely_ocean_outlier
OUT_03985,6.722078,79.84729,False,5.149,likely_ocean_outlier
OUT_04487,7.009311,79.820578,False,5.149,likely_ocean_outlier
OUT_04689,7.063551,79.804582,False,5.143,likely_ocean_outlier
OUT_00688,6.988351,79.820177,False,5.132,likely_ocean_outlier
OUT_02052,6.773762,79.828965,False,5.128,likely_ocean_outlier
OUT_03783,7.063587,79.804823,False,5.116,likely_ocean_outlier
OUT_18873,5.949411,80.273418,False,5.113,likely_ocean_outlier
OUT_04474,6.895695,79.804071,False,5.109,likely_ocean_outlier
OUT_04214,7.048902,79.810229,False,5.098,likely_ocean_outlier
OUT_18211,5.904548,80.418029,False,5.097,likely_ocean_outlier
OUT_18652,5.948151,80.284571,False,5.097,likely_ocean_outlier
OUT_02796,6.780038,79.829311,False,5.095,likely_ocean_outlier
OUT_04651,6.726974,79.846562,False,5.093,likely_ocean_outlier
OUT_01913,6.804888,79.822233,False,5.082,likely_ocean_outlier
OUT_18796,5.94258,80.309589,False,5.08,likely_ocean_outlier
OUT_02120,6.991277,79.821302,False,5.08,likely_ocean_outlier
OUT_03814,6.894798,79.804532,False,5.074,likely_ocean_outlier
OUT_19221,5.904721,80.419871,False,5.067,likely_ocean_outlier
OUT_02916,6.809519,79.82157,False,5.061,likely_ocean_outlier
OUT_02512,6.891791,79.804715,False,5.056,likely_ocean_outlier
OUT_06574,6.737858,79.846124,False,5.051,likely_ocean_outlier
OUT_00161,6.769558,79.830238,False,5.039,likely_ocean_outlier
OUT_01762,6.75192,79.837072,False,5.036,likely_ocean_outlier
OUT_02169,7.085715,79.800655,False,5.034,likely_ocean_outlier
OUT_04490,6.971889,79.812041,False,5.025,likely_ocean_outlier
OUT_18257,5.953248,80.254747,False,5.025,likely_ocean_outlier
OUT_08000,6.756987,79.834338,False,5.023,likely_ocean_outlier
OUT_06604,6.822997,79.818969,False,5.02,likely_ocean_outlier
OUT_00631,6.82378,79.818758,False,5.013,likely_ocean_outlier
OUT_01345,6.823174,79.818976,False,5.013,likely_ocean_outlier
OUT_06406,6.805242,79.822788,False,5.013,likely_ocean_outlier
OUT_02815,6.87736,79.808161,False,5.01,likely_ocean_outlier
OUT_19832,5.906445,80.431056,False,4.992,borderline
OUT_02346,6.990209,79.822189,False,4.99,borderline
OUT_06655,6.959447,79.803669,False,4.987,borderline
OUT_04195,6.867925,79.813468,False,4.986,borderline
OUT_01400,7.036504,79.814089,False,4.979,borderline
OUT_05454,7.048591,79.811661,False,4.979,borderline
OUT_07774,6.704058,79.85562,False,4.977,borderline
OUT_19539,5.97249,80.21905,False,4.977,borderline
OUT_08481,6.711267,79.854182,False,4.972,borderline
OUT_02292,6.890294,79.805564,False,4.972,borderline
OUT_05264,7.024055,79.817671,False,4.962,borderline
OUT_03238,6.980244,79.818334,False,4.962,borderline
OUT_17390,5.949434,80.294436,False,4.96,borderline
OUT_02959,6.834452,79.816809,False,4.958,borderline
OUT_07315,6.991921,79.822389,False,4.957,borderline
OUT_06814,6.908741,79.800421,False,4.956,borderline
OUT_08278,6.714364,79.852509,False,4.953,borderline
OUT_04124,7.020346,79.818802,False,4.952,borderline
OUT_02945,7.075917,79.805278,False,4.947,borderline
OUT_19000,5.92641,80.359895,False,4.944,borderline
OUT_03853,7.06731,79.80594,False,4.94,borderline
OUT_00420,7.077054,79.805384,False,4.938,borderline
OUT_03470,7.01907,79.819443,False,4.93,borderline
OUT_07742,6.830306,79.817842,False,4.928,borderline
OUT_04503,6.841235,79.815956,False,4.928,borderline
OUT_05836,6.948444,79.800652,False,4.923,borderline
OUT_17330,5.906162,80.417648,False,4.921,borderline
OUT_18001,5.9068,80.403485,False,4.917,borderline
OUT_02825,7.013427,79.822085,False,4.916,borderline
OUT_05553,6.799154,79.825321,False,4.914,borderline
OUT_02516,6.70827,79.856042,False,4.901,borderline
OUT_01118,6.781677,79.831294,False,4.894,borderline
OUT_17502,5.906428,80.424948,False,4.892,borderline
OUT_02220,7.053106,79.810191,False,4.891,borderline
OUT_08970,7.072241,79.805931,False,4.889,borderline
OUT_01120,7.013027,79.822584,False,4.889,borderline
OUT_01155,6.746509,79.84316,False,4.878,borderline
OUT_18629,5.90798,80.400351,False,4.858,borderline
OUT_00391,7.021163,79.819456,False,4.855,borderline
OUT_07249,6.711099,79.855582,False,4.854,borderline
OUT_02859,7.050928,79.811641,False,4.854,borderline
OUT_01287,6.965026,79.808352,False,4.851,borderline
OUT_03045,6.757232,79.835965,False,4.849,borderline
OUT_18960,5.951946,80.273939,False,4.834,borderline
OUT_02735,6.778089,79.831594,False,4.831,borderline
OUT_04277,6.77529,79.831591,False,4.831,borderline
OUT_05366,6.839897,79.817126,False,4.816,borderline
OUT_07854,6.916308,79.800477,False,4.814,borderline
OUT_05904,6.926451,79.80088,False,4.812,borderline
OUT_02203,6.94037,79.800889,False,4.81,borderline
OUT_08944,6.715189,79.853531,False,4.81,borderline
OUT_17584,5.943148,80.322148,False,4.804,borderline
OUT_18702,5.907106,80.419858,False,4.802,borderline
OUT_04620,7.086996,79.802488,False,4.79,borderline
OUT_06731,6.846954,79.816044,False,4.789,borderline
OUT_19302,5.907621,80.405962,False,4.788,borderline
OUT_06774,7.018031,79.821226,False,4.787,borderline
OUT_03408,7.010354,79.823768,False,4.787,borderline
OUT_18225,5.936378,80.341533,False,4.784,borderline
OUT_04253,6.954092,79.803511,False,4.778,borderline
OUT_08888,6.75506,79.837907,False,4.774,borderline
OUT_05720,6.975729,79.818732,False,4.772,borderline
OUT_05118,7.037661,79.815807,False,4.772,borderline
OUT_06620,6.963984,79.808508,False,4.771,borderline
OUT_17237,5.923176,80.377261,False,4.77,borderline
OUT_04451,6.87037,79.814248,False,4.763,borderline
OUT_17333,5.92505,80.36762,False,4.762,borderline
OUT_07603,7.068878,79.807506,False,4.755,borderline
OUT_01292,6.961355,79.807078,False,4.752,borderline
OUT_00773,6.80453,79.825407,False,4.751,borderline
OUT_00206,7.046588,79.815479,False,4.746,borderline
OUT_03459,7.01103,79.824097,False,4.744,borderline
OUT_03598,6.76019,79.835732,False,4.736,borderline
OUT_08296,6.872389,79.813341,False,4.732,borderline
OUT_06478,6.971976,79.816243,False,4.713,borderline
OUT_02942,6.862733,79.816981,False,4.706,borderline
OUT_01795,6.80782,79.825141,False,4.7,borderline
OUT_03477,6.973689,79.818621,False,4.693,borderline
OUT_05123,6.71453,79.855128,False,4.692,borderline
OUT_07128,6.720682,79.85216,False,4.691,borderline
OUT_18640,5.986749,80.209137,False,4.686,borderline
OUT_02394,7.037337,79.816692,False,4.681,borderline
OUT_19255,5.959698,80.248786,False,4.68,borderline
OUT_05865,6.849986,79.81685,False,4.664,borderline
OUT_08002,6.943521,79.802378,False,4.661,borderline
OUT_06354,6.786054,79.832502,False,4.657,borderline
OUT_02347,6.727183,79.850556,False,4.656,borderline
OUT_08745,6.751716,79.841442,False,4.652,borderline
OUT_04385,7.033904,79.817641,False,4.652,borderline
OUT_03478,7.097916,79.800344,False,4.651,borderline
OUT_06098,6.945491,79.802684,False,4.65,borderline
OUT_01008,7.024232,79.820532,False,4.65,borderline
OUT_17405,5.969921,80.230139,False,4.646,borderline
OUT_18749,5.967885,80.237497,False,4.64,borderline
OUT_05611,6.761757,79.836054,False,4.639,borderline
OUT_00898,6.708338,79.858432,False,4.637,borderline
OUT_05244,6.866538,79.817238,False,4.631,borderline
OUT_01116,6.964354,79.810313,False,4.631,borderline
OUT_08117,7.062513,79.809519,False,4.63,borderline
OUT_06549,6.929734,79.802511,False,4.627,borderline
OUT_06885,6.737758,79.85002,False,4.621,borderline
OUT_18365,5.902863,80.446234,False,4.618,borderline
OUT_04450,6.702012,79.859216,False,4.615,borderline
OUT_02577,7.048132,79.815847,False,4.615,borderline
OUT_18166,5.953519,80.27911,False,4.613,borderline
OUT_01607,6.817003,79.825316,False,4.607,borderline
OUT_01202,6.767012,79.834728,False,4.607,borderline
OUT_04576,6.925941,79.802719,False,4.606,borderline
OUT_03080,7.069374,79.808878,False,4.6,borderline
OUT_02278,6.848659,79.817569,False,4.598,borderline
OUT_03706,7.031857,79.81873,False,4.595,borderline
OUT_02097,6.720985,79.853027,False,4.59,borderline
OUT_08034,6.886644,79.809507,False,4.589,borderline
OUT_00092,6.946313,79.803406,False,4.583,borderline
OUT_06272,6.785804,79.833514,False,4.574,borderline
OUT_04859,6.980206,79.822098,False,4.568,borderline
OUT_00714,6.783011,79.834329,False,4.567,borderline
OUT_07166,6.890893,79.80925,False,4.562,borderline
OUT_05461,6.86082,79.818429,False,4.561,borderline
OUT_08185,7.057657,79.811589,False,4.558,borderline
OUT_02469,6.734254,79.850581,False,4.557,borderline
OUT_01309,6.838477,79.819739,False,4.552,borderline
OUT_06346,6.9964,79.826099,False,4.551,borderline
OUT_01410,6.819974,79.825014,False,4.539,borderline
OUT_06817,6.806561,79.826959,False,4.532,borderline
OUT_02918,6.962056,79.809851,False,4.53,borderline
OUT_06521,6.94286,79.803589,False,4.522,borderline
OUT_00888,6.738594,79.850966,False,4.522,borderline
OUT_18069,5.946301,80.316439,False,4.508,borderline
OUT_02479,6.931,79.803716,False,4.499,borderline
OUT_04541,6.899235,79.808443,False,4.498,borderline
OUT_03620,6.864914,79.818615,False,4.496,borderline
OUT_08514,7.0857,79.806173,False,4.492,borderline
OUT_02032,6.908059,79.805073,False,4.481,borderline
OUT_06579,6.766965,79.835932,False,4.479,borderline
OUT_18818,5.970722,80.232402,False,4.478,borderline
OUT_06443,6.962808,79.810928,False,4.477,borderline
OUT_19554,5.925223,80.379286,False,4.476,borderline
OUT_00311,6.990466,79.826888,False,4.471,borderline
OUT_05742,6.804723,79.827999,False,4.47,borderline
OUT_07922,6.912251,79.804202,False,4.465,borderline
OUT_06003,7.001167,79.827194,False,4.464,borderline
OUT_07881,7.088954,79.804857,False,4.462,borderline
OUT_07558,7.102682,79.801513,False,4.461,borderline
OUT_02965,6.794074,79.830855,False,4.459,borderline
OUT_00007,6.92525,79.803979,False,4.458,borderline
OUT_02935,6.995493,79.82691,False,4.457,borderline
OUT_08451,6.878294,79.813256,False,4.449,borderline
OUT_08830,7.038141,79.818701,False,4.448,borderline
OUT_05390,6.771758,79.835334,False,4.448,borderline
OUT_06053,6.874708,79.815025,False,4.444,borderline
OUT_07697,6.985033,79.825476,False,4.443,borderline
OUT_05194,7.030851,79.820511,False,4.442,borderline
OUT_06081,6.994849,79.827046,False,4.439,borderline
OUT_02952,6.718354,79.855672,False,4.438,borderline
OUT_04603,7.032897,79.819932,False,4.435,borderline
OUT_03107,6.70561,79.860432,False,4.431,borderline
OUT_03395,7.030915,79.820634,False,4.427,borderline
OUT_01148,6.941787,79.804394,False,4.427,borderline
OUT_08266,6.771412,79.835572,False,4.427,borderline
OUT_17045,5.955796,80.275579,False,4.423,borderline
OUT_01814,6.780799,79.835506,False,4.421,borderline
OUT_00705,7.021289,79.823567,False,4.419,borderline
OUT_04339,6.877608,79.813938,False,4.41,borderline
OUT_08683,7.068924,79.810638,False,4.409,borderline
OUT_17874,5.911865,80.43963,False,4.4,borderline
OUT_08772,6.787202,79.834562,False,4.396,borderline
OUT_03665,6.86735,79.819347,False,4.394,borderline
OUT_06664,6.880821,79.812889,False,4.387,borderline
OUT_18719,5.981771,80.216412,False,4.386,borderline
OUT_03391,7.010651,79.827411,False,4.384,borderline
OUT_02532,6.747884,79.848103,False,4.384,borderline
OUT_04983,7.072043,79.810548,False,4.383,borderline
OUT_01555,6.93976,79.804756,False,4.383,borderline
OUT_08586,6.948937,79.805759,False,4.382,borderline
OUT_18544,5.90329,80.449126,False,4.379,borderline
OUT_01640,7.04073,79.819061,False,4.378,borderline
OUT_01355,7.072867,79.810547,False,4.376,borderline
OUT_05081,6.852684,79.819394,False,4.372,borderline
OUT_07082,7.032691,79.820632,False,4.367,borderline
OUT_19835,5.942437,80.333518,False,4.364,borderline
OUT_08095,7.084101,79.808486,False,4.362,borderline
OUT_03143,6.903623,79.807817,False,4.359,borderline
OUT_00622,6.787041,79.83512,False,4.352,borderline
OUT_17686,5.927199,80.375764,False,4.34,borderline
OUT_19382,5.919073,80.387461,False,4.34,borderline
OUT_00350,6.771125,79.836415,False,4.339,borderline
OUT_04271,6.876322,79.815277,False,4.337,borderline
OUT_19983,5.936848,80.349052,False,4.336,borderline
OUT_17846,5.937257,80.348264,False,4.332,borderline
OUT_03743,6.955832,79.808577,False,4.327,borderline
OUT_02778,7.102882,79.802773,False,4.321,borderline
OUT_01543,7.089503,79.806016,False,4.32,borderline
OUT_05967,7.092685,79.804799,False,4.318,borderline
OUT_04736,6.870005,79.819464,False,4.316,borderline
OUT_06353,6.924157,79.805134,False,4.316,borderline
OUT_05278,6.945863,79.805798,False,4.315,borderline
OUT_08983,7.014613,79.827775,False,4.303,borderline
OUT_19765,5.935401,80.353731,False,4.302,borderline
OUT_03335,6.726392,79.854081,False,4.297,borderline
OUT_06219,6.816161,79.828113,False,4.296,borderline
OUT_05586,6.737276,79.852951,False,4.295,borderline
OUT_05064,7.067428,79.811809,False,4.294,borderline
OUT_03029,6.91919,79.805059,False,4.294,borderline
OUT_08448,6.832769,79.823248,False,4.294,borderline
OUT_01382,7.090645,79.80582,False,4.291,borderline
OUT_02543,6.747824,79.849457,False,4.288,borderline
OUT_18052,5.957535,80.263636,False,4.288,borderline
OUT_04788,6.847212,79.820618,False,4.285,borderline
OUT_08507,6.995166,79.828493,False,4.281,borderline
OUT_05683,7.092017,79.805407,False,4.279,borderline
OUT_06412,7.097737,79.803844,False,4.275,borderline
OUT_05439,6.839587,79.822121,False,4.273,borderline
OUT_00892,6.907722,79.807202,False,4.268,borderline
OUT_04530,7.077269,79.811505,False,4.264,borderline
OUT_04147,6.929863,79.805835,False,4.26,borderline
OUT_17300,5.922545,80.384472,False,4.256,borderline
OUT_00041,7.021016,79.825242,False,4.255,borderline
OUT_07570,6.902579,79.809432,False,4.239,borderline
OUT_06038,6.925513,79.806027,False,4.238,borderline
OUT_01445,7.055561,79.81559,False,4.235,borderline
OUT_01281,6.959103,79.811259,False,4.227,borderline
OUT_07721,7.042969,79.820448,False,4.213,borderline
OUT_07583,6.941366,79.806342,False,4.21,borderline
OUT_06388,6.850474,79.820945,False,4.21,borderline
OUT_08373,6.719406,79.857471,False,4.209,borderline
OUT_04480,6.865613,79.821148,False,4.209,borderline
OUT_04849,6.989102,79.829437,False,4.207,borderline
OUT_17886,5.901812,80.454114,False,4.206,borderline
OUT_01811,7.012471,79.828977,False,4.196,borderline
OUT_00670,6.884741,79.813596,False,4.19,borderline
OUT_08076,6.898206,79.812257,False,4.188,borderline
OUT_00306,6.754459,79.844698,False,4.182,borderline
OUT_18571,5.936726,80.353342,False,4.175,borderline
OUT_06179,6.751625,79.847109,False,4.172,borderline
OUT_08363,6.789314,79.835734,False,4.17,borderline
OUT_01478,6.818168,79.829357,False,4.169,borderline
OUT_03146,6.900684,79.811196,False,4.154,borderline
OUT_01163,6.986716,79.829503,False,4.154,borderline
OUT_06636,6.765683,79.839356,False,4.152,borderline
OUT_08133,6.854727,79.821464,False,4.147,borderline
OUT_05325,6.892287,79.812961,False,4.145,borderline
OUT_04584,6.721443,79.857177,False,4.145,borderline
OUT_07730,6.815228,79.82951,False,4.141,borderline
OUT_19188,5.917274,80.393833,False,4.137,borderline
OUT_18252,6.00006,80.204102,False,4.136,borderline
OUT_02249,6.966978,79.818504,False,4.135,borderline
OUT_02041,6.800383,79.832268,False,4.135,borderline
OUT_06466,7.082999,79.811767,False,4.133,borderline
OUT_08042,6.782071,79.83832,False,4.131,borderline
OUT_02342,6.840787,79.823279,False,4.13,borderline
OUT_01519,6.829725,79.825395,False,4.125,borderline
OUT_04294,7.071749,79.81292,False,4.125,borderline
OUT_01012,6.759553,79.842164,False,4.122,borderline
OUT_08618,6.766177,79.839516,False,4.119,borderline
OUT_00075,7.041503,79.821357,False,4.119,borderline
OUT_06527,7.020335,79.826924,False,4.108,borderline
OUT_08403,6.868877,79.821899,False,4.107,borderline
OUT_07835,6.902077,79.811019,False,4.102,borderline
OUT_08085,6.963896,79.816034,False,4.1,borderline
OUT_00757,6.703439,79.863734,False,4.097,borderline
OUT_06115,6.812957,79.83003,False,4.093,borderline
OUT_06036,6.758911,79.842812,False,4.092,borderline
OUT_08324,6.809006,79.83054,False,4.09,borderline
OUT_07839,6.911195,79.807921,False,4.087,borderline
OUT_03999,6.829683,79.825794,False,4.083,borderline
OUT_02460,6.864176,79.822582,False,4.071,borderline
OUT_00964,7.113762,79.800179,False,4.067,borderline
OUT_06788,6.904172,79.810494,False,4.062,borderline
OUT_04869,7.027257,79.825395,False,4.055,borderline
OUT_06520,6.876672,79.817983,False,4.053,borderline
OUT_19938,5.943817,80.338641,False,4.045,borderline
OUT_17469,5.975841,80.23002,False,4.044,borderline
OUT_07286,6.88436,79.815064,False,4.043,borderline
OUT_00134,6.818613,79.830535,False,4.043,borderline
OUT_18403,5.934991,80.361197,False,4.041,borderline
OUT_18034,5.977556,80.22678,False,4.039,borderline
OUT_01665,6.7428,79.855037,False,4.022,borderline
OUT_08864,6.85481,79.822643,False,4.018,borderline
OUT_08567,7.00449,79.830987,False,4.016,borderline
OUT_04692,6.970047,79.824183,False,4.006,borderline
OUT_08732,7.022566,79.827098,False,4.005,borderline
OUT_00379,6.782407,79.839519,False,4.005,borderline
OUT_08579,6.707126,79.86425,False,3.999,borderline
OUT_01487,7.016634,79.829849,False,3.993,borderline
OUT_03639,6.823948,79.828612,False,3.991,borderline
OUT_05437,6.859348,79.823474,False,3.984,borderline
OUT_05676,7.01992,79.828328,False,3.983,borderline
OUT_17732,5.95156,80.314299,False,3.98,borderline
OUT_01407,7.085622,79.811644,False,3.978,borderline
OUT_05268,6.901516,79.812578,False,3.976,borderline
OUT_01947,7.072302,79.814255,False,3.973,borderline
OUT_02183,7.085982,79.811528,False,3.967,borderline
OUT_17268,5.957443,80.301735,False,3.967,borderline
OUT_07278,7.045295,79.822737,False,3.963,borderline
OUT_00537,6.884907,79.815707,False,3.959,borderline
OUT_05503,7.091718,79.808666,False,3.955,borderline
OUT_19972,5.95833,80.286219,False,3.953,borderline
OUT_04844,6.966093,79.819953,False,3.953,borderline
OUT_04645,7.052646,79.820061,False,3.952,borderline
OUT_07733,6.882234,79.816633,False,3.946,borderline
OUT_01136,7.080017,79.81463,False,3.945,borderline
OUT_18524,5.951584,80.315779,False,3.942,borderline
OUT_02953,6.90224,79.812585,False,3.939,borderline
OUT_00763,6.990709,79.831756,False,3.934,borderline
OUT_06656,7.098177,79.806912,False,3.933,borderline
OUT_05505,6.976138,79.826834,False,3.931,borderline
OUT_07193,6.791412,79.837097,False,3.93,borderline
OUT_07063,6.741444,79.856689,False,3.929,borderline
OUT_19299,5.96829,80.248477,False,3.926,borderline
OUT_17072,5.907419,80.450499,False,3.926,borderline
OUT_08828,6.872815,79.821823,False,3.92,borderline
OUT_18858,5.91909,80.394606,False,3.919,borderline
OUT_07239,6.850846,79.823562,False,3.919,borderline
OUT_04672,6.736356,79.856342,False,3.918,borderline
OUT_03851,6.961122,79.815999,False,3.912,borderline
OUT_00976,6.973523,79.826234,False,3.909,borderline
OUT_05938,6.996941,79.831991,False,3.907,borderline
OUT_04467,6.959554,79.814989,False,3.903,borderline
OUT_05867,7.095563,79.807887,False,3.897,borderline
OUT_01157,6.972491,79.826035,False,3.896,borderline
OUT_17753,5.901213,80.546973,False,3.892,borderline
OUT_03050,6.723675,79.858794,False,3.888,borderline
OUT_19808,5.96844,80.248858,False,3.886,borderline
OUT_06501,6.71284,79.865322,False,3.884,borderline
OUT_18872,5.916723,80.401901,False,3.874,borderline
OUT_00465,6.703832,79.865721,False,3.873,borderline
OUT_00632,7.036436,79.824345,False,3.868,borderline
OUT_19995,5.995786,80.212796,False,3.867,borderline
OUT_01632,6.741519,79.857316,False,3.862,borderline
OUT_07501,7.086453,79.812443,False,3.854,borderline
OUT_03332,7.114598,79.801978,False,3.849,borderline
OUT_17907,6.002257,80.208135,False,3.846,borderline
OUT_08533,7.003541,79.832622,False,3.846,borderline
OUT_05549,6.893672,79.815661,False,3.844,borderline
OUT_02853,6.828935,79.828267,False,3.84,borderline
OUT_17655,5.938762,80.357264,False,3.839,borderline
OUT_00289,6.953617,79.812472,False,3.835,borderline
OUT_18221,5.901583,80.462813,False,3.834,borderline
OUT_00341,6.85234,79.824276,False,3.833,borderline
OUT_19051,5.918961,80.437573,False,3.81,borderline
OUT_04008,7.045673,79.824197,False,3.805,borderline
OUT_07707,6.83526,79.827391,False,3.803,borderline
OUT_06645,6.979131,79.829133,False,3.799,borderline
OUT_05790,7.054747,79.820493,False,3.793,borderline
OUT_01208,7.111329,79.803984,False,3.789,borderline
OUT_02975,6.969072,79.826198,False,3.788,borderline
OUT_08230,6.905201,79.812755,False,3.787,borderline
OUT_00422,6.976257,79.828246,False,3.785,borderline
OUT_07873,6.979109,79.829292,False,3.782,borderline
OUT_01498,7.067114,79.816533,False,3.78,borderline
OUT_08726,6.733046,79.857781,False,3.771,borderline
OUT_17861,5.974998,80.241208,False,3.769,borderline
OUT_01029,6.825445,79.830169,False,3.768,borderline
OUT_03560,6.830564,79.828529,False,3.767,borderline
OUT_00217,6.819389,79.833142,False,3.766,borderline
OUT_08860,7.009571,79.833226,False,3.76,borderline
OUT_19778,5.908775,80.451276,False,3.756,borderline
OUT_00814,6.967576,79.824607,False,3.754,borderline
OUT_07045,6.883532,79.818093,False,3.748,borderline
OUT_02007,7.128743,79.800056,False,3.745,borderline
OUT_04430,7.059661,79.818698,False,3.744,borderline
OUT_05383,7.103114,79.807994,False,3.744,borderline
OUT_01247,6.805059,79.8349,False,3.729,borderline
OUT_07324,6.802046,79.835762,False,3.725,borderline
OUT_01767,6.945223,79.811116,False,3.724,borderline
OUT_05247,6.835078,79.82826,False,3.714,borderline
OUT_17539,5.953068,80.321296,False,3.704,borderline
OUT_02090,6.791462,79.839365,False,3.704,borderline
OUT_17146,5.938149,80.361913,False,3.703,borderline
OUT_17092,5.917042,80.419907,False,3.698,borderline
OUT_08589,6.964295,79.821402,False,3.698,borderline
OUT_00586,6.912614,79.811271,False,3.692,borderline
OUT_01232,6.740969,79.858794,False,3.692,borderline
OUT_19396,5.945818,80.345241,False,3.689,borderline
OUT_18578,5.90451,80.544107,False,3.689,borderline
