Outlet_ID,Outlet_Type,Outlet_Size,Province,poi_tier,peer_q90,peer_n,fallback_level
OUT_02544,SMMT,Medium,Western,3,229.44580513461807,2046,L0
OUT_02545,Hotel,Medium,Western,0,260.63024709288914,2300,L0
OUT_02546,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02547,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02548,Eatery,Medium,Western,3,245.94391311271525,2388,L0
OUT_02549,Bakry,Medium,Western,0,225.5453615982919,374,L0
OUT_02550,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02551,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02552,Eatery,Large,Western,0,782.8188809876915,1395,L0
OUT_02553,SMMT,Small,Western,1,99.79187353034966,2497,L0
OUT_02554,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02555,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02556,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02557,Eatery,small,Western,0,587.3140973251965,132,L0
OUT_02558,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02559,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02560,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02561,Bakry,Small,Western,0,114.92287506060575,462,L0
OUT_02562,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02563,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02564,Bakery,Small,Western,0,99.63651328542714,2877,L0
OUT_02565,Grocery,Medium,Western,0,241.83810320401508,3023,L0
OUT_02566,Pharmacy,Medium,Western,0,302.8975363010441,2339,L0
OUT_02567,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02568,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02569,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02570,SMMT,Medium,Western,3,229.44580513461807,2046,L0
OUT_02571,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02572,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02573,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02574,Pharmacy,Medium,Western,1,295.2652670416298,2376,L0
OUT_02575,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02576,Hotel,Extra Large,Western,1,1835.2543052700216,475,L0
OUT_02577,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02578,Hotel,Large,Western,3,797.2889800969048,1134,L0
OUT_02579,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02580,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02581,SMMT,Medium,Western,2,240.82271227317293,2126,L0
OUT_02582,Bakry,Extra Large,Western,0,1695.7058681342223,102,L0
OUT_02583,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02584,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02585,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02586,Hotel,Extra Large,Western,2,1865.3460300322433,752,L0
OUT_02587,Grocery,Small,Western,3,105.98841597825516,2722,L0
OUT_02588,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02589,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02590,Bakery,Medium,Western,3,269.05671503298385,2175,L0
OUT_02591,Grocery,Large,Western,1,786.3722516348122,1292,L0
OUT_02592,Grocery,Medium,Western,2,293.4199415960133,2521,L0
OUT_02593,Kiosk,Large,Western,1,779.7740143245329,1293,L0
OUT_02594,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02595,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02596,Kiosk,Large,Western,3,744.2451964105869,1488,L0
OUT_02597,Grocery,Large,Western,0,782.9609910473466,1333,L0
OUT_02598,Pharmacy,Large,Western,1,767.96792757218,1585,L0
OUT_02599,Grocery,Extra Large,Western,1,1876.633046669733,371,L0
OUT_02600,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02601,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02602,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02603,Kiosk,Large,Western,2,783.9468391009206,1183,L0
OUT_02604,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02605,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02606,Kiosk,Large,Western,0,771.0126442267832,1303,L0
OUT_02607,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02608,Grocery,Medium,Western,2,293.4199415960133,2521,L0
OUT_02609,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02610,Bakery,Medium,Western,0,252.5872251491754,2582,L0
OUT_02611,Hotel,Medium,Western,3,250.03376900739,2269,L0
OUT_02612,Grocery,Medium,Western,0,241.83810320401508,3023,L0
OUT_02613,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02614,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02615,Pharmacy,Large,Western,0,766.5050672350734,1511,L0
OUT_02616,Eatery,Large,Western,3,771.2413030655877,1284,L0
OUT_02617,Bakery,Extra Large,Western,1,1871.5246139007327,339,L0
OUT_02618,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02619,Bakery,Medium,Western,1,257.87954810689513,1652,L0
OUT_02620,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02621,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02622,Eatery,Small,Western,0,339.1488154457818,2996,L0
OUT_02623,Grocery,small,Western,3,84.53122788268224,190,L0
OUT_02624,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02625,Kiosk,Medium,Western,1,272.3210997714459,2276,L0
OUT_02626,Bakry,Large,Western,1,699.7491900991055,236,L0
OUT_02627,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02628,Kiosk,Medium,Western,2,253.22415984816314,2207,L0
OUT_02629,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02630,Pharmacy,Small,Western,1,305.45866447224563,2742,L0
OUT_02631,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02632,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02633,Kiosk,small,Western,3,88.11651941606807,87,L0
OUT_02634,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02635,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02636,Hotel,Extra Large,Western,3,1868.8931210729932,684,L0
OUT_02637,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02638,Pharmacy,Medium,Western,2,353.68989257367156,1868,L0
OUT_02639,Eatery,Small,Western,1,97.82663838520169,2586,L0
OUT_02640,Pharmacy,Medium,Western,0,302.8975363010441,2339,L0
OUT_02641,Eatery,Large,Western,0,782.8188809876915,1395,L0
OUT_02642,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02643,Eatery,Large,Western,0,782.8188809876915,1395,L0
OUT_02644,Kiosk,Medium,Western,0,242.87797428611967,1981,L0
OUT_02645,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02646,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02647,Kiosk,Large,Western,3,744.2451964105869,1488,L0
OUT_02648,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02649,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02650,SMMT,Medium,Western,0,235.81695257286296,2495,L0
OUT_02651,Hotel,Medium,Western,1,255.71871602931222,2342,L0
OUT_02652,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02653,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02654,Grocery,Large,Western,0,782.9609910473466,1333,L0
OUT_02655,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02656,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02657,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02658,Pharmacy,Small,Western,1,305.45866447224563,2742,L0
OUT_02659,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02660,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02661,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02662,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02663,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02664,Grocery,Large,Western,1,786.3722516348122,1292,L0
OUT_02665,Bakery,Large,Western,3,780.6245494023269,1044,L0
OUT_02666,SMMT,Medium,Western,3,229.44580513461807,2046,L0
OUT_02667,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02668,Kiosk,Large,Western,2,783.9468391009206,1183,L0
OUT_02669,Bakery,Small,Western,0,99.63651328542714,2877,L0
OUT_02670,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02671,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02672,Kiosk,small,Western,0,88.78523333633476,202,L0
OUT_02673,Grocery,small,Western,1,527.2115043882562,167,L0
OUT_02674,Hotel,small,Western,3,89.19412254191273,150,L0
OUT_02675,Bakery,Small,Western,0,99.63651328542714,2877,L0
OUT_02676,Grocery,Medium,Western,1,244.98118293756013,2712,L0
OUT_02677,Pharmacy,Small,Western,2,121.16089742736949,2478,L0
OUT_02678,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02679,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02680,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02681,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02682,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02683,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02684,Grocery,Large,Western,3,789.0230780869383,1523,L0
OUT_02685,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02686,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02687,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02688,SMMT,Medium,Western,3,229.44580513461807,2046,L0
OUT_02689,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02690,Pharmacy,Medium,Western,1,295.2652670416298,2376,L0
OUT_02691,Eatery,Large,Western,2,769.2034280642285,1273,L0
OUT_02692,SMMT,Medium,Western,0,235.81695257286296,2495,L0
OUT_02693,Eatery,Small,Western,1,97.82663838520169,2586,L0
OUT_02694,Eatery,Small,Western,0,339.1488154457818,2996,L0
OUT_02695,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02696,SMMT,Medium,Western,2,240.82271227317293,2126,L0
OUT_02697,Kiosk,Medium,Western,3,249.42627301849618,2241,L0
OUT_02698,SMMT,Medium,Western,2,240.82271227317293,2126,L0
OUT_02699,Hotel,Medium,Western,1,255.71871602931222,2342,L0
OUT_02700,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02701,Hotel,Large,Western,1,768.4816889042119,1418,L0
OUT_02702,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02703,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02704,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02705,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02706,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02707,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02708,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02709,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02710,Grocery,Medium,Western,2,293.4199415960133,2521,L0
OUT_02711,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02712,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02713,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02714,Kiosk,Medium,Western,2,253.22415984816314,2207,L0
OUT_02715,SMMT,Small,Western,1,99.79187353034966,2497,L0
OUT_02716,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02717,Eatery,Large,Western,2,769.2034280642285,1273,L0
OUT_02718,Hotel,Small,Western,1,105.7683721077616,2404,L0
OUT_02719,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02720,Bakery,Small,Western,0,99.63651328542714,2877,L0
OUT_02721,SMMT,Extra Large,Western,0,1827.4930173267583,510,L0
OUT_02722,Kiosk,Medium,Western,0,242.87797428611967,1981,L0
OUT_02723,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02724,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02725,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02726,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02727,Grocery,Small,Western,3,105.98841597825516,2722,L0
OUT_02728,Hotel,Large,Western,0,743.0795212173583,1313,L0
OUT_02729,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02730,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02731,Bakery,Medium,Western,2,279.7468670259366,2199,L0
OUT_02732,Pharmacy,Small,Western,1,305.45866447224563,2742,L0
OUT_02733,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02734,Grocery,Large,Western,3,789.0230780869383,1523,L0
OUT_02735,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02736,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02737,Grocery,Medium,Western,2,293.4199415960133,2521,L0
OUT_02739,Bakery,Medium,Western,0,252.5872251491754,2582,L0
OUT_02740,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02741,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02742,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02743,Eatery,Small,Western,1,97.82663838520169,2586,L0
OUT_02744,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02745,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02746,Bakery,Medium,Western,2,279.7468670259366,2199,L0
OUT_02747,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02748,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02749,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02750,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02751,Kiosk,Large,Western,0,771.0126442267832,1303,L0
OUT_02752,Eatery,Small,Western,2,99.81554763167813,2480,L0
OUT_02753,Hotel,Medium,Western,3,250.03376900739,2269,L0
OUT_02754,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02755,Eatery,Extra Large,Western,2,1855.8412805079472,577,L0
OUT_02756,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02757,SMMT,Small,Western,1,99.79187353034966,2497,L0
OUT_02758,Pharmacy,Extra Large,Western,3,1818.0029232137417,576,L0
OUT_02759,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02760,Eatery,Large,Western,0,782.8188809876915,1395,L0
OUT_02761,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02762,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02763,Pharmacy,Small,Western,2,121.16089742736949,2478,L0
OUT_02764,Bakry,Small,Western,0,114.92287506060575,462,L0
OUT_02765,Eatery,Large,Western,3,771.2413030655877,1284,L0
OUT_02766,Bakery,Medium,Western,1,257.87954810689513,1652,L0
OUT_02767,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02768,SMMT,Small,Western,1,99.79187353034966,2497,L0
OUT_02769,Eatery,Small,Western,0,339.1488154457818,2996,L0
OUT_02770,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02771,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02772,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02773,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02774,Grocery,Medium,Western,3,294.8584251607772,2668,L0
OUT_02775,SMMT,Medium,Western,1,232.4010478882422,2146,L0
OUT_02776,Eatery,Large,Western,0,782.8188809876915,1395,L0
OUT_02777,Grocery,Small,Western,2,115.98463586163308,3179,L0
OUT_02778,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02779,Pharmacy,Small,Western,1,305.45866447224563,2742,L0
OUT_02780,Pharmacy,Medium,Western,2,353.68989257367156,1868,L0
OUT_02781,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02782,Bakry,Large,Western,2,765.902270863342,125,L0
OUT_02783,Grocery,Extra Large,Western,2,1849.8563293125153,566,L0
OUT_02784,Grocery,Medium,Western,1,244.98118293756013,2712,L0
OUT_02785,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02786,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02787,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02788,Bakery,Medium,Western,2,279.7468670259366,2199,L0
OUT_02789,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02790,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02791,SMMT,Medium,Western,0,235.81695257286296,2495,L0
OUT_02792,Pharmacy,Large,Western,3,771.7593383955266,1506,L0
OUT_02793,Hotel,Medium,Western,0,260.63024709288914,2300,L0
OUT_02796,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02797,Hotel,Medium,Western,3,250.03376900739,2269,L0
OUT_02798,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02799,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02800,Hotel,Medium,Western,3,250.03376900739,2269,L0
OUT_02801,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02802,Pharmacy,Small,Western,2,121.16089742736949,2478,L0
OUT_02803,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02804,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02805,Eatery,Small,Western,1,97.82663838520169,2586,L0
OUT_02806,Bakery,Medium,Western,0,252.5872251491754,2582,L0
OUT_02807,Grocery,Medium,Western,0,241.83810320401508,3023,L0
OUT_02808,SMMT,Medium,Western,1,232.4010478882422,2146,L0
OUT_02809,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02810,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02811,Grocery,small,Western,2,486.23527641232255,153,L0
OUT_02812,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02813,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02814,Hotel,small,Western,0,545.257074647728,131,L0
OUT_02815,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02816,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02817,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02818,Kiosk,Medium,Western,0,242.87797428611967,1981,L0
OUT_02819,Pharmacy,Medium,Western,0,302.8975363010441,2339,L0
OUT_02820,SMMT,Large,Western,1,750.9847815977873,1156,L0
OUT_02821,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02822,Grocery,small,Western,2,486.23527641232255,153,L0
OUT_02823,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02824,Hotel,Medium,Western,3,250.03376900739,2269,L0
OUT_02825,Eatery,Small,Western,0,339.1488154457818,2996,L0
OUT_02826,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02827,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02828,SMMT,Small,Western,2,89.67744793413664,2566,L0
OUT_02829,Eatery,Large,Western,2,769.2034280642285,1273,L0
OUT_02830,Bakry,Medium,Western,1,256.80402944791945,394,L0
OUT_02831,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02832,Kiosk,Large,Western,3,744.2451964105869,1488,L0
OUT_02833,Grocery,Medium,Western,0,241.83810320401508,3023,L0
OUT_02834,Kiosk,Medium,Western,3,249.42627301849618,2241,L0
OUT_02835,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02836,Pharmacy,Extra Large,Western,3,1818.0029232137417,576,L0
OUT_02837,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02838,SMMT,Medium,Western,3,229.44580513461807,2046,L0
OUT_02839,Bakery,Small,Western,0,99.63651328542714,2877,L0
OUT_02840,Bakry,Large,Western,0,787.9116804378172,181,L0
OUT_02841,Grocery,Extra Large,Western,2,1849.8563293125153,566,L0
OUT_02842,SMMT,Medium,Western,1,232.4010478882422,2146,L0
OUT_02843,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02844,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02845,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02846,Grocery,Medium,Western,1,244.98118293756013,2712,L0
OUT_02847,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02848,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02849,Bakry,Medium,Western,0,225.5453615982919,374,L0
OUT_02851,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02852,Grocery,Medium,Western,2,293.4199415960133,2521,L0
OUT_02853,SMMT,Medium,Western,0,235.81695257286296,2495,L0
OUT_02854,Pharmacy,Extra Large,Western,1,1879.3788361807296,513,L0
OUT_02855,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02856,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02857,Pharmacy,Medium,Western,3,232.83675176132104,1850,L0
OUT_02858,Pharmacy,Large,Western,3,771.7593383955266,1506,L0
OUT_02859,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02860,Grocery,Extra Large,Western,3,1875.1536311717211,474,L0
OUT_02861,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02863,Eatery,Medium,Western,3,245.94391311271525,2388,L0
OUT_02864,Bakery,Medium,Western,3,269.05671503298385,2175,L0
OUT_02865,Kiosk,Extra Large,Western,3,1846.950268049281,548,L0
OUT_02866,Kiosk,Small,Western,2,110.26983602551694,2583,L0
OUT_02867,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02868,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02869,Pharmacy,Small,Western,1,305.45866447224563,2742,L0
OUT_02870,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02871,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02872,Hotel,small,Western,2,87.25472053600971,220,L0
OUT_02873,Bakery,Medium,Western,1,257.87954810689513,1652,L0
OUT_02874,Kiosk,Medium,Western,2,253.22415984816314,2207,L0
OUT_02875,Bakery,Medium,Western,2,279.7468670259366,2199,L0
OUT_02876,Bakry,Medium,Western,0,225.5453615982919,374,L0
OUT_02877,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02878,Hotel,Medium,Western,1,255.71871602931222,2342,L0
OUT_02879,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02880,Kiosk,small,Western,2,86.9146500626059,243,L0
OUT_02881,Bakery,Small,Western,1,116.49282721224857,2207,L0
OUT_02882,Kiosk,small,Western,2,86.9146500626059,243,L0
OUT_02883,Grocery,Extra Large,Western,3,1875.1536311717211,474,L0
OUT_02885,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02886,Kiosk,Small,Western,0,121.0457381318281,2551,L0
OUT_02887,Kiosk,Medium,Western,2,253.22415984816314,2207,L0
OUT_02888,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02889,Hotel,Small,Western,3,103.80144549688099,2623,L0
OUT_02890,Grocery,Large,Western,3,789.0230780869383,1523,L0
OUT_02891,SMMT,Small,Western,1,99.79187353034966,2497,L0
OUT_02892,Bakery,Extra Large,Western,3,1864.8717727784108,305,L0
OUT_02893,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02894,SMMT,small,Western,3,568.0952923851607,228,L0
OUT_02895,Grocery,Large,Western,2,742.3719266583776,1914,L0
OUT_02896,SMMT,Large,Western,0,769.2626830858956,1154,L0
OUT_02897,Hotel,Medium,Western,1,255.71871602931222,2342,L0
OUT_02898,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02899,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02900,Grocery,Medium,Western,1,244.98118293756013,2712,L0
OUT_02901,Hotel,Medium,Western,2,271.509726193166,2209,L0
OUT_02902,Pharmacy,Medium,Western,3,232.83675176132104,1850,L0
OUT_02903,Kiosk,Small,Western,3,129.19884937569782,2409,L0
OUT_02904,SMMT,Small,Western,3,101.16012119135121,2785,L0
OUT_02905,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02906,Hotel,Large,Western,1,768.4816889042119,1418,L0
OUT_02908,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02909,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02910,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02911,Hotel,Extra Large,Western,2,1865.3460300322433,752,L0
OUT_02912,Bakery,Small,Western,2,323.33549172612277,3009,L0
OUT_02913,Eatery,Medium,Western,1,291.36719136044974,2284,L0
OUT_02914,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02915,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02916,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02917,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02918,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02919,Bakery,Large,Western,1,797.440995656541,1034,L0
OUT_02920,Pharmacy,Medium,Western,3,232.83675176132104,1850,L0
OUT_02921,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02922,Kiosk,Large,Western,2,783.9468391009206,1183,L0
OUT_02923,Hotel,Medium,Western,1,255.71871602931222,2342,L0
OUT_02924,Grocery,Medium,Western,1,244.98118293756013,2712,L0
OUT_02925,Eatery,Medium,Western,2,266.27235718928927,2053,L0
OUT_02926,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02927,Eatery,Small,Western,3,105.62560626626174,2764,L0
OUT_02928,Hotel,Small,Western,2,107.12275589004915,2618,L0
OUT_02929,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02930,SMMT,Large,Western,2,760.348144951717,1040,L0
OUT_02931,Grocery,small,Western,3,84.53122788268224,190,L0
OUT_02932,Kiosk,Medium,Western,3,249.42627301849618,2241,L0
OUT_02933,Grocery,Small,Western,1,96.30218879755408,2612,L0
OUT_02934,SMMT,Small,Western,0,109.61966363662178,2843,L0
OUT_02935,Grocery,Small,Western,0,125.77374379158293,3412,L0
OUT_02936,SMMT,Extra Large,Western,2,1858.2606931947655,544,L0
OUT_02937,Pharmacy,Small,Western,2,121.16089742736949,2478,L0
OUT_02938,Bakery,small,Western,3,103.90733438720595,93,L0
OUT_02939,SMMT,Medium,Western,2,240.82271227317293,2126,L0
OUT_02940,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02941,Pharmacy,Extra Large,Western,2,1868.890984533822,410,L0
OUT_02942,Hotel,Small,Western,0,93.83313551323599,2753,L0
OUT_02943,Grocery,Small,Western,3,105.98841597825516,2722,L0
OUT_02944,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02945,Pharmacy,Small,Western,0,98.86528992231557,2587,L0
OUT_02947,Pharmacy,Small,Western,3,111.72994757661449,2958,L0
OUT_02948,Kiosk,Small,Western,1,231.26468227177224,2454,L0
OUT_02949,SMMT,Medium,Western,0,235.81695257286296,2495,L0
OUT_02950,Hotel,Extra Large,Western,3,1868.8931210729932,684,L0
OUT_02951,Bakery,Small,Western,3,110.84203109789172,2365,L0
OUT_02952,Eatery,Medium,Western,0,257.9037019162598,3141,L0
OUT_02953,SMMT,Medium,Western,0,235.81695257286296,2495,L0
